,weekday,day,month,year,home_team_break,guest_team_break,date,time,home_team_name,guest_team_name,competition,saison,gameday,home_coach,guest_coach,resultNumeric,homeTotalGoalsShoot,homeTotalGoalsReceived,homeTotalGoalDiff,guestTotalGoalsShoot,guestTotalGoalsReceived,guestTotalGoalDiff,homeTeamGoalsShootAtHome,homeTeamGoalsReceivedAtHome,homeTeamGoalsDiffAtHome,homeTeamGoalsShootAway,homeTeamGoalsReceivedAway,homeTeamGoalsDiffAway,guestTeamGoalsShootAtHome,guestTeamGoalsReceivedAtHome,guestTeamGoalsDiffAtHome,guestTeamGoalsShootAway,guestTeamGoalsReceivedAway,guestTeamGoalsDiffAway,hoamAvgPoints,guestAvgpoints,htb_0,htb_2,htb_3,htb_4,htb_5,htb_6,htb_7,htb_8,htb_9,htb_10,htb_11,htb_12,htb_13,htb_14,htb_15,htb_>15,gtb_0,gtb_2,gtb_3,gtb_4,gtb_5,gtb_6,gtb_7,gtb_8,gtb_9,gtb_10,gtb_11,gtb_12,gtb_13,gtb_14,gtb_15,gtb_>15
2597,4,25,4,2014,3,4,2014-04-25,18:30,SV Horn,SKN St. Pölten,2. Liga,2013/14,31,Wilhelm Schuldes,Gerald Baumgartner,1.0,1.859813084,0.675531915,0.558510638,1.1693121690000001,1.64021164,-0.470899471,1.962962963,1.314814815,-0.112359551,1.7547169809999998,1.641509434,-0.818181818,1.709302326,1.209302326,-0.06818181799999999,1.35106383,1.595744681,-0.821782178,1.069148936,1.095238095,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2598,4,25,4,2014,4,3,2014-04-25,20:30,SV Kapfenberg,SC Austria Lustenau,2. Liga,2013/14,31,Kurt Russ,Helgi Kolvidsson,-1.0,1.260416667,0.703125,0.557291667,1.6122448980000001,1.2244897959999999,0.387755102,1.4,1.4210526319999999,-0.021052632,1.12371134,1.804123711,-0.680412371,1.717391304,1.086956522,0.630434783,1.519230769,1.346153846,0.173076923,1.182291667,1.6326530609999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,5,26,4,2014,5,higher15,2014-04-26,16:00,SV Austria Salzburg,SV Wals-Grünau,Regionalliga West,2013/14,24,Miroslav Polak,?,5.0,2.212121212,0.454545455,1.7575757580000002,0.25,3.25,-3.0,2.058823529,0.882352941,1.176470588,2.375,0.75,1.625,0.333333333,3.333333333,-3.0,0.0,3.0,-3.0,1.9393939390000001,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2600,5,26,4,2014,7,7,2014-04-26,16:30,SV Ried,FC Admira Wacker Mödling,Bundesliga,2013/14,34,Michael Angerschmid,Walter Knaller,3.0,1.460829493,0.552995392,0.907834101,1.780612245,1.37244898,0.408163265,1.5428571430000002,1.142857143,0.4,1.383928571,1.428571429,-0.044642857,2.010638298,1.287234043,0.723404255,1.568627451,1.450980392,0.117647059,1.447004608,1.56122449,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2601,5,26,4,2014,higher15,7,2014-04-26,19:00,SV Lafnitz,LASK,Regionalliga Mitte,2013/14,24,?,Karl Daxbacher,2.0,0.0,2.0,-2.0,1.7595628419999998,1.3169398909999999,0.44262295100000004,0.0,4.0,-4.0,0.0,3.0,-3.0,1.9780219780000001,1.1318681320000001,0.846153846,1.543478261,1.5,0.043478261,0.0,1.546448087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2602,5,26,4,2014,7,7,2014-04-26,19:00,FC Wacker Innsbruck,FK Austria Wien,Bundesliga,2013/14,34,Michael Streiter,Herbert Gager,0.0,1.368421053,0.6105263160000001,0.757894737,1.776371308,1.122362869,0.6540084389999999,1.373626374,1.274725275,0.098901099,1.363636364,1.545454545,-0.181818182,1.857142857,1.0625,0.794642857,1.704,1.176,0.528,1.3421052629999999,1.797468354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2603,5,26,4,2014,6,7,2014-04-26,19:00,SK Rapid Wien,Red Bull Salzburg,Bundesliga,2013/14,34,Zoran Barisic,Roger Schmidt,1.0,1.755186722,0.473029046,1.282157676,2.1050583659999997,0.93385214,1.171206226,1.9230769230000002,0.974358974,0.9487179490000001,1.596774194,1.306451613,0.290322581,2.3057851240000002,0.801652893,1.504132231,1.9264705880000002,1.051470588,0.875,1.659751037,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2604,5,26,4,2014,7,6,2014-04-26,19:00,SC Wiener Neustadt,SV Grödig,Bundesliga,2013/14,34,Heimo Pfeifenberger,Adi Hütter,-2.0,1.131578947,0.6,0.5315789470000001,1.6387096769999998,1.4387096769999999,0.2,1.177777778,1.266666667,-0.088888889,1.09,2.01,-0.92,1.824324324,1.513513514,0.310810811,1.4691358019999998,1.37037037,0.09876543199999999,1.163157895,1.509677419,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2605,6,27,4,2014,higher15,9,2014-04-27,16:15,SV Mattersburg II,FAC Team für Wien,Regionalliga Ost,2013/14,24,?,Johann Kleer,-4.0,0.857142857,1.285714286,-0.428571429,1.3142857140000002,0.942857143,0.37142857100000004,1.0,3.0,-2.0,0.75,2.75,-2.0,1.2380952379999999,0.9523809520000001,0.28571428600000004,1.428571429,0.9285714290000001,0.5,0.0,1.7428571430000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2606,6,27,4,2014,8,8,2014-04-27,16:30,Wolfsberger AC,SK Sturm Graz,Bundesliga,2013/14,34,Dietmar Kühbauer,Darko Milanic,-1.0,1.679487179,0.7692307690000001,0.91025641,1.5172413790000001,1.172413793,0.344827586,1.4722222219999999,1.6666666669999999,-0.194444444,1.857142857,1.69047619,0.166666667,1.571428571,1.142857143,0.428571429,1.466666667,1.2,0.26666666699999997,1.358974359,1.560344828,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2607,0,28,4,2014,3,3,2014-04-28,18:30,SKN St. Pölten,SC Rheindorf Altach,2. Liga,2013/14,32,Gerald Baumgartner,Damir Canadi,0.0,1.513812155,0.574585635,0.9392265190000001,1.8961748630000002,1.016393443,0.8797814209999999,1.709302326,1.209302326,0.5,1.336842105,1.589473684,-0.252631579,2.1494252869999997,0.816091954,1.333333333,1.6666666669999999,1.197916667,0.46875,1.4917127069999998,1.9016393440000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,1,29,4,2014,4,4,2014-04-29,18:30,TSV Hartberg,SV Mattersburg,2. Liga,2013/14,32,Bruno Friesenbichler,Ivica Vastic,0.0,1.204188482,0.769633508,0.434554974,1.1736842109999999,1.636842105,-0.463157895,1.204545455,1.670454545,-0.465909091,1.203883495,1.922330097,-0.718446602,1.4318181819999998,1.5,-0.06818181799999999,0.9509803920000001,1.7549019609999998,-0.8039215690000001,1.083769634,1.105263158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2609,1,29,4,2014,4,4,2014-04-29,18:30,FC Liefering,First Vienna FC,2. Liga,2013/14,32,Peter Zeidler,Mario Posch,1.0,2.4920634919999998,0.444444444,2.047619048,1.232804233,1.71957672,-0.48677248700000003,2.741935484,0.9032258059999999,1.838709677,2.25,1.25,1.0,1.311111111,1.4333333330000002,-0.12222222199999999,1.161616162,1.97979798,-0.818181818,1.9365079369999998,1.063492063,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2610,1,29,4,2014,4,4,2014-04-29,18:30,SC/ESV Parndorf,SV Kapfenberg,2. Liga,2013/14,32,Paul Hafner,Kurt Russ,-2.0,1.8878504669999998,0.514018692,1.3738317759999998,1.264248705,1.621761658,-0.35751295299999997,1.9090909090000001,1.0,0.9090909090000001,1.865384615,1.692307692,0.173076923,1.40625,1.4375,-0.03125,1.12371134,1.804123711,-0.680412371,1.6261682240000002,1.176165803,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2611,1,29,4,2014,4,4,2014-04-29,18:30,SC Austria Lustenau,SV Horn,2. Liga,2013/14,32,Helgi Kolvidsson,Wilhelm Schuldes,-1.0,1.61928934,0.507614213,1.111675127,1.8518518519999998,1.462962963,0.38888888899999996,1.717391304,1.086956522,0.630434783,1.533333333,1.3523809519999999,0.18095238100000002,1.945454545,1.2909090909999998,0.654545455,1.7547169809999998,1.641509434,0.11320754699999999,1.639593909,1.564814815,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2612,2,30,4,2014,higher15,3,2014-04-30,18:30,SV Schwechat,FAC Team für Wien,Regionalliga Ost,2013/14,30,?,Johann Kleer,1.0,0.7777777779999999,1.222222222,-0.444444444,1.388888889,0.916666667,0.472222222,0.8,2.2,-1.4,0.75,1.75,-1.0,1.2380952379999999,0.9523809520000001,0.28571428600000004,1.6,0.8666666670000001,0.7333333329999999,0.5555555560000001,1.7777777780000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2613,3,1,5,2014,5,higher15,2014-05-01,17:00,SV Austria Salzburg,TSV St. Johann,Regionalliga West,2013/14,25,Miroslav Polak,?,1.0,2.2941176469999998,0.441176471,1.8529411759999999,0.8888888890000001,2.111111111,-1.222222222,2.222222222,0.833333333,1.388888889,2.375,0.75,1.625,1.166666667,2.5,-1.333333333,0.333333333,1.333333333,-1.0,1.970588235,0.666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2614,4,2,5,2014,3,3,2014-05-02,18:30,SC Rheindorf Altach,SC/ESV Parndorf,2. Liga,2013/14,33,Damir Canadi,Paul Hafner,3.0,1.89673913,0.651376147,1.2018348620000001,2.484375,1.078125,1.40625,2.1494252869999997,0.816091954,0.654545455,1.670103093,1.2061855670000001,0.12962963,1.892857143,1.035714286,1.8125,1.865384615,1.692307692,1.0,1.577981651,1.953125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,4,2,5,2014,3,3,2014-05-02,18:30,First Vienna FC,SV Kapfenberg,2. Liga,2013/14,33,Mario Posch,Kurt Russ,1.0,1.231578947,0.765625,0.43229166700000005,1.6161616159999999,1.232323232,0.383838384,1.311111111,1.4333333330000002,-0.46067415700000003,1.16,1.98,-0.718446602,1.40625,1.4375,0.612903226,1.142857143,1.7959183669999998,0.18095238100000002,1.083333333,1.631313131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,4,2,5,2014,3,3,2014-05-02,18:30,TSV Hartberg,SC Austria Lustenau,2. Liga,2013/14,33,Bruno Friesenbichler,Helgi Kolvidsson,1.0,1.197916667,0.678947368,0.552631579,1.273195876,1.618556701,-0.345360825,1.191011236,1.6516853930000002,-0.12222222199999999,1.203883495,1.922330097,-0.82,1.7096774190000001,1.096774194,-0.03125,1.533333333,1.3523809519999999,-0.653061224,1.057894737,1.18556701,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,4,2,5,2014,4,3,2014-05-02,18:30,SV Horn,FC Liefering,2. Liga,2013/14,33,Wilhelm Schuldes,Peter Zeidler,-3.0,1.853211009,0.385869565,1.510869565,1.87962963,1.3518518519999998,0.5277777779999999,1.945454545,1.2909090909999998,1.333333333,1.759259259,1.62962963,0.463917526,2.71875,0.90625,0.857142857,2.25,1.25,0.173076923,1.89673913,1.611111111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,4,2,5,2014,6,higher15,2014-05-02,19:00,LASK,SK Vorwärts Steyr,Regionalliga Mitte,2013/14,25,Karl Daxbacher,?,2.0,1.760869565,0.559782609,1.201086957,0.7777777779999999,3.0,-2.222222222,1.9780219780000001,1.1318681320000001,0.846153846,1.548387097,1.52688172,0.021505376,0.875,3.25,-2.375,0.0,1.0,-1.0,1.538043478,0.666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2619,4,2,5,2014,3,4,2014-05-02,20:30,SV Mattersburg,SKN St. Pölten,2. Liga,2013/14,33,Ivica Vastic,Gerald Baumgartner,1.0,1.167539267,0.691099476,0.476439791,1.5164835159999999,1.4120879119999998,0.104395604,1.4318181819999998,1.5,-0.06818181799999999,0.941747573,1.737864078,-0.796116505,1.712643678,1.218390805,0.494252874,1.336842105,1.589473684,-0.252631579,1.104712042,1.489010989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2620,5,3,5,2014,3,higher15,2014-05-03,16:00,FAC Team für Wien,1. SC Sollenau,Regionalliga Ost,2013/14,25,Johann Kleer,?,-2.0,1.405405405,0.540540541,0.864864865,1.2,2.9,-1.7,1.2380952379999999,0.9523809520000001,0.28571428600000004,1.625,1.0,0.625,1.571428571,3.142857143,-1.571428571,0.333333333,2.333333333,-2.0,1.72972973,0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2621,5,3,5,2014,2,higher15,2014-05-03,17:00,SV Austria Salzburg,FC Kufstein,Regionalliga West,2013/14,26,Miroslav Polak,?,3.0,2.257142857,0.428571429,1.8285714290000001,0.9090909090000001,2.545454545,-1.636363636,2.157894737,0.7894736840000001,1.368421053,2.375,0.75,1.625,0.7142857140000001,2.5714285709999998,-1.857142857,1.25,2.5,-1.25,2.0,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2622,6,4,5,2014,8,8,2014-05-04,16:30,SK Sturm Graz,SC Wiener Neustadt,Bundesliga,2013/14,35,Darko Milanic,Heimo Pfeifenberger,-1.0,1.515021459,0.7179487179999999,0.9294871790000001,1.773109244,1.121848739,0.651260504,1.571428571,1.142857143,0.310810811,1.462809917,1.190082645,0.12195122,1.1758241759999999,1.285714286,0.794642857,1.09,2.01,0.523809524,1.519230769,1.794117647,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2623,6,4,5,2014,8,8,2014-05-04,16:30,Red Bull Salzburg,SV Ried,Bundesliga,2013/14,35,Roger Schmidt,Michael Angerschmid,4.0,2.100775194,0.47520661200000003,1.280991736,1.366492147,1.413612565,-0.047120419000000004,2.3057851240000002,0.801652893,0.949152542,1.9197080290000001,1.0583941609999998,0.8613138690000001,1.556603774,1.1320754720000001,0.09782608699999999,1.383928571,1.428571429,-0.181818182,1.6652892559999999,1.340314136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2624,6,4,5,2014,8,8,2014-05-04,16:30,FC Admira Wacker Mödling,Wolfsberger AC,Bundesliga,2013/14,35,Walter Knaller,Dietmar Kühbauer,1.0,1.771573604,0.37596899200000006,1.724806202,1.467889908,1.28440367,0.183486239,2.010638298,1.287234043,1.504132231,1.5533980580000002,1.4660194169999998,0.8613138690000001,1.432432432,1.648648649,0.424528302,1.857142857,1.69047619,-0.044642857,1.9922480619999998,1.45412844,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2625,6,4,5,2014,7,8,2014-05-04,16:30,SV Grödig,FK Austria Wien,Bundesliga,2013/14,35,Adi Hütter,Herbert Gager,1.0,1.6474358969999998,0.549356223,0.965665236,1.130890052,1.664921466,-0.534031414,1.824324324,1.513513514,0.428571429,1.4878048780000002,1.365853659,0.272727273,1.857142857,1.0625,-0.10989011,1.698412698,1.174603175,-0.92,1.566523605,1.1570680629999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2626,6,4,5,2014,8,7,2014-05-04,16:30,SK Rapid Wien,FC Wacker Innsbruck,Bundesliga,2013/14,35,Zoran Barisic,Michael Streiter,2.0,1.7561983469999998,0.614213198,1.157360406,1.6582278480000001,1.670886076,-0.012658228,1.923728814,0.974576271,0.723404255,1.596774194,1.306451613,0.08737864099999999,1.369565217,1.27173913,-0.21621621600000002,1.363636364,1.545454545,0.166666667,1.5532994919999998,1.341772152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2627,2,7,5,2014,5,3,2014-05-07,18:00,SV Horn,Red Bull Salzburg,ÖFB-Cup,2013/14,Halbfinale,Wilhelm Schuldes,?,-7.0,1.845454545,0.681818182,1.163636364,2.108108108,0.934362934,1.173745174,1.928571429,1.339285714,0.589285714,1.759259259,1.62962963,0.12962963,2.319672131,0.795081967,1.5245901640000001,1.9197080290000001,1.0583941609999998,0.8613138690000001,1.5636363640000002,1.996138996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,2,7,5,2014,0,0,2014-05-07,18:00,SV Horn,Red Bull Salzburg,ÖFB-Cup,2013/14,Halbfinale,?,Roger Schmidt,-7.0,1.828828829,0.7387387390000001,1.09009009,2.126923077,0.930769231,1.1961538459999999,1.894736842,1.438596491,0.456140351,1.759259259,1.62962963,0.12962963,2.319672131,0.795081967,1.5245901640000001,1.956521739,1.050724638,0.905797101,1.54954955,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2629,2,7,5,2014,5,3,2014-05-07,20:30,SKN St. Pölten,SK Sturm Graz,ÖFB-Cup,2013/14,Halbfinale,?,Darko Milanic,1.0,1.5191256830000002,0.5792349729999999,0.93989071,1.512820513,1.170940171,0.341880342,1.712643678,1.218390805,0.494252874,1.34375,1.6041666669999999,-0.260416667,1.566371681,1.150442478,0.415929204,1.462809917,1.190082645,0.272727273,1.4808743169999998,1.55982906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2630,2,7,5,2014,0,0,2014-05-07,20:30,SKN St. Pölten,SK Sturm Graz,ÖFB-Cup,2013/14,Halbfinale,Gerald Baumgartner,?,1.0,1.516304348,0.576086957,0.9402173909999999,1.506382979,1.170212766,0.336170213,1.704545455,1.204545455,0.5,1.34375,1.6041666669999999,-0.260416667,1.566371681,1.150442478,0.415929204,1.450819672,1.18852459,0.262295082,1.489130435,1.553191489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2631,4,9,5,2014,higher15,7,2014-05-09,17:00,SV Kapfenberg II,LASK,Regionalliga Mitte,2013/14,26,?,Karl Daxbacher,-1.0,0.428571429,1.142857143,-0.7142857140000001,1.7621621619999999,1.324324324,0.437837838,0.5,2.0,-1.5,0.333333333,3.666666667,-3.333333333,1.97826087,1.1195652170000001,0.858695652,1.548387097,1.52688172,0.021505376,0.428571429,1.545945946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2632,4,9,5,2014,7,7,2014-05-09,20:30,SC Austria Lustenau,SC Rheindorf Altach,2. Liga,2013/14,34,Helgi Kolvidsson,Damir Canadi,5.0,1.608040201,0.512562814,1.095477387,1.9081081080000002,1.021621622,0.8864864859999999,1.7096774190000001,1.096774194,0.612903226,1.518867925,1.349056604,0.16981132100000002,2.170454545,0.818181818,1.352272727,1.670103093,1.2061855670000001,0.463917526,1.6231155780000002,1.902702703,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2633,5,10,5,2014,higher15,7,2014-05-10,15:00,SV Seekirchen,SV Austria Salzburg,Regionalliga West,2013/14,27,?,Miroslav Polak,-3.0,0.7,1.6,-0.9,2.277777778,0.75,1.5277777780000001,0.833333333,2.666666667,-1.8333333330000001,0.5,3.0,-2.5,2.2,0.75,1.45,2.375,0.75,1.625,0.1,2.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2634,5,10,5,2014,higher15,7,2014-05-10,16:15,ATSV Ober-Grafendorf,FAC Team für Wien,Regionalliga Ost,2013/14,26,?,Johann Kleer,-2.0,0.0,0.0,0.0,1.394736842,1.026315789,0.36842105299999994,0.0,0.0,0.0,0.0,1.0,-1.0,1.2272727270000001,1.045454545,0.181818182,1.625,1.0,0.625,0.0,1.684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2635,5,10,5,2014,3,8,2014-05-10,16:30,SV Kapfenberg,TSV Hartberg,2. Liga,2013/14,34,Kurt Russ,Bruno Friesenbichler,-1.0,1.276923077,0.5729729729999999,0.940540541,1.240837696,1.722513089,-0.48167539299999995,1.40625,1.4375,0.505617978,1.151515152,1.8080808080000002,-0.260416667,1.188888889,1.6333333330000002,-0.10989011,1.203883495,1.922330097,-0.82,1.4972972969999998,1.068062827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2636,5,10,5,2014,8,3,2014-05-10,16:30,FC Liefering,SV Mattersburg,2. Liga,2013/14,34,Peter Zeidler,Ivica Vastic,2.0,2.507692308,0.532110092,1.339449541,1.8125,1.580357143,0.23214285699999998,2.71875,0.90625,0.857142857,2.3030303030000003,1.242424242,0.11320754699999999,1.4494382019999998,1.505617978,0.327586207,0.941747573,1.737864078,0.12962963,1.596330275,1.535714286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,5,10,5,2014,8,8,2014-05-10,16:30,SKN St. Pölten,First Vienna FC,2. Liga,2013/14,34,Gerald Baumgartner,Mario Posch,1.0,1.513513514,0.446153846,2.0615384619999997,1.177083333,1.6302083330000001,-0.453125,1.696629213,1.191011236,1.8125,1.34375,1.6041666669999999,1.0606060609999999,1.32967033,1.43956044,-0.056179775,1.16,1.98,-0.796116505,1.9692307690000002,1.114583333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2638,5,10,5,2014,8,8,2014-05-10,16:30,SC/ESV Parndorf,SV Horn,2. Liga,2013/14,34,Paul Hafner,Wilhelm Schuldes,-1.0,1.8715596330000002,0.7076923079999999,0.569230769,1.196891192,1.7875647669999999,-0.590673575,1.892857143,1.035714286,-0.03125,1.849056604,1.7358490569999998,-0.656565657,1.862068966,1.534482759,-0.444444444,1.759259259,1.62962963,-0.718446602,1.179487179,1.093264249,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2639,6,11,5,2014,7,4,2014-05-11,16:30,FK Austria Wien,SK Sturm Graz,Bundesliga,2013/14,36,Herbert Gager,Darko Milanic,-1.0,1.769874477,0.49790795,1.271966527,1.5,1.169491525,0.330508475,1.857142857,1.0625,0.794642857,1.6929133859999999,1.181102362,0.511811024,1.566371681,1.150442478,0.415929204,1.43902439,1.18699187,0.25203252,1.7866108790000002,1.546610169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2640,6,11,5,2014,7,7,2014-05-11,16:30,FC Wacker Innsbruck,SV Grödig,Bundesliga,2013/14,36,Michael Streiter,Adi Hütter,0.0,1.359375,0.609375,0.75,1.649681529,1.433121019,0.21656051,1.369565217,1.27173913,0.09782608699999999,1.35,1.55,-0.2,1.8266666669999998,1.506666667,0.32,1.4878048780000002,1.365853659,0.12195122,1.333333333,1.52866242,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2641,6,11,5,2014,7,7,2014-05-11,16:30,SV Ried,SK Rapid Wien,Bundesliga,2013/14,36,Michael Angerschmid,Zoran Barisic,-3.0,1.461187215,0.547945205,0.9132420090000001,1.757201646,1.139917695,0.617283951,1.556603774,1.1320754720000001,0.424528302,1.371681416,1.451327434,-0.079646018,1.9243697480000002,0.966386555,0.957983193,1.596774194,1.306451613,0.290322581,1.447488584,1.670781893,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2642,6,11,5,2014,7,4,2014-05-11,16:30,Wolfsberger AC,Red Bull Salzburg,Bundesliga,2013/14,36,Dietmar Kühbauer,Roger Schmidt,2.0,1.6375,0.7625,0.875,2.14559387,0.927203065,1.218390805,1.432432432,1.648648649,-0.21621621600000002,1.8139534880000001,1.674418605,0.139534884,2.319672131,0.795081967,1.5245901640000001,1.992805755,1.043165468,0.949640288,1.325,2.0038314180000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2643,0,12,5,2014,8,8,2014-05-12,18:30,SC Wiener Neustadt,FC Admira Wacker Mödling,Bundesliga,2013/14,36,Heimo Pfeifenberger,Walter Knaller,3.0,1.135416667,0.609375,0.526041667,1.767676768,1.373737374,0.393939394,1.1758241759999999,1.285714286,-0.10989011,1.0990099009999998,2.0,-0.900990099,2.0,1.273684211,0.726315789,1.5533980580000002,1.4660194169999998,0.08737864099999999,1.166666667,1.5606060609999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2644,1,13,5,2014,3,3,2014-05-13,18:30,SV Horn,SC Rheindorf Altach,2. Liga,2013/14,35,Wilhelm Schuldes,Damir Canadi,-2.0,1.805309735,0.757731959,0.443298969,1.5107526880000002,1.397849462,0.112903226,1.862068966,1.534482759,-0.444444444,1.745454545,1.6,-0.701923077,2.170454545,0.818181818,0.5111111110000001,1.653061224,1.244897959,-0.260416667,1.103092784,1.505376344,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
