,competition,date,gameday,guest_coach,guest_game_system,guest_team_id,guest_team_name,home_coach,home_game_system,home_team_id,home_team_name,identifier,result,saison,time,viewers
175,Bundesliga,So. 28.07.2019,1,Markus Schopp,4-3-2-1,4467,TSV Hartberg,,,856,SV Mattersburg,c115bf01d452bf7ac5242cadf8ea651784091ab501e02779ef1949c581cecb1e,2:1,2019/20,17:00,2850
176,Bundesliga,Sa. 03.08.2019,2,,,503,FC Admira Wacker Mödling,Markus Schopp,4-2-3-1 ,4467,TSV Hartberg,9064e4c16c29f9bc65fc7080790b6959b719a1e12bd9bdb8a15608046fc3f100,4:1,2019/20,17:00,2624
177,Bundesliga,So. 11.08.2019,3,,,122,SK Sturm Graz,Markus Schopp,4-2-3-1 ,4467,TSV Hartberg,753317a0324aff1262ba7a6c3446e629b7e90bc2b6a508ea3640a8a34a236003,1:0,2019/20,17:00,5024
178,Bundesliga,So. 18.08.2019,4,,,4467,TSV Hartberg,,,3551,SC Rheindorf Altach,4c81de8ce5073d9651bb2f3707ce8eca3ab4b42ecc61becf7b24a786faed8943,-:-,2019/20,17:00,0
179,Bundesliga,So. 25.08.2019,5,,,14,FK Austria Wien,,,4467,TSV Hartberg,dd43bbd355a7ce9b163b1eef486a4ab1074b7c12329815c2888960cd90073965,-:-,2019/20,17:00,0
180,Bundesliga,So. 01.09.2019,6,,,4467,TSV Hartberg,,,2662,SKN St. Pölten,ad9b4ba6b9a6c55809abbb989b8356d505a3f85d2502dade569584a47b3cb2b9,-:-,2019/20,17:00,0
181,Bundesliga,Sa. 14.09.2019,7,,,4467,TSV Hartberg,,,409,Red Bull Salzburg,cd7632ae29d301848285a8949da7242cbc9fd2b797896484ca624134be0f2815,-:-,2019/20,-,0
182,Bundesliga,Sa. 21.09.2019,8,,,4441,Wolfsberger AC,,,4467,TSV Hartberg,075a3a4d6270ad70ae74ee1d1a628fe43b8625cd495b4bb954faa0bfc88a8d20,-:-,2019/20,-,0
183,Bundesliga,Sa. 28.09.2019,9,,,4467,TSV Hartberg,,,170,SK Rapid Wien,f5452214eabe7dd37a7c0e7602a554e8d580b2dd80136bf084a6bf55dad5e013,-:-,2019/20,-,0
184,Bundesliga,Sa. 05.10.2019,10,,,413,LASK,,,4467,TSV Hartberg,f25f7422440d28baa6e29f8e2ec6822f9fefd8809a86ebbeda67814258620e96,-:-,2019/20,-,0
185,Bundesliga,Sa. 19.10.2019,11,,,4467,TSV Hartberg,,,2446,WSG Tirol,5019dfb6d13f67f8bdf4a1ea9caa4810fa30e19b77a620accc65c95118bad945,-:-,2019/20,-,0
186,Bundesliga,Sa. 26.10.2019,12,,,856,SV Mattersburg,,,4467,TSV Hartberg,34736e5e2a2321c7be2c944619f9e7136356f65e04ed7c2eaa20ee1c19587ef3,-:-,2019/20,-,0
187,Bundesliga,Sa. 02.11.2019,13,,,4467,TSV Hartberg,,,503,FC Admira Wacker Mödling,b3c15d16454b61732707edac39b8487e6b68387761fa766cb69d24533928c837,-:-,2019/20,-,0
188,Bundesliga,Sa. 09.11.2019,14,,,4467,TSV Hartberg,,,122,SK Sturm Graz,377e5303c4784013084bd5b9cbc6e714a9e1a7191652e25df514729ba91ecf6d,-:-,2019/20,-,0
189,Bundesliga,Sa. 23.11.2019,15,,,3551,SC Rheindorf Altach,,,4467,TSV Hartberg,5d918a833756281d5b0c750963d33ae9a218f8d79eb08b36c65a899981a4a08e,-:-,2019/20,-,0
190,Bundesliga,Sa. 30.11.2019,16,,,4467,TSV Hartberg,,,14,FK Austria Wien,cb08a72a572a318a60ede8bc64b14bf5ec92a26b34621e49ebe25c6c565cd1a5,-:-,2019/20,-,0
191,Bundesliga,Sa. 07.12.2019,17,,,2662,SKN St. Pölten,,,4467,TSV Hartberg,c5c34d38a55e624ad3a6f7a8c818cdf9746ee8a52c209053d389a796b4c2b02d,-:-,2019/20,-,0
192,Bundesliga,Sa. 14.12.2019,18,,,409,Red Bull Salzburg,,,4467,TSV Hartberg,ef24a520e226b15f60ee282b7492b907c788efa76b3a48e254bf81fddc3abbbb,-:-,2019/20,-,0
193,Bundesliga,Sa. 15.02.2020,19,,,4467,TSV Hartberg,,,4441,Wolfsberger AC,6b19c534ed0e678eeaac8a5e51a2bf23315c3460eefe7e92be636961e3a97cfd,-:-,2019/20,-,0
194,Bundesliga,Sa. 22.02.2020,20,,,170,SK Rapid Wien,,,4467,TSV Hartberg,87700720a3a9a35297b237099fdf11ce27ede0c3ebf9260399f5260689af3373,-:-,2019/20,-,0
195,Bundesliga,Sa. 29.02.2020,21,,,4467,TSV Hartberg,,,413,LASK,16f28d70f833486bc5e0c35888d8c08bd913ea0b0831a9522b306216fa3be4e1,-:-,2019/20,-,0
196,Bundesliga,Sa. 07.03.2020,22,,,2446,WSG Tirol,,,4467,TSV Hartberg,ffb0b5b6f91012eb40b40f6fe4d979084566905e179e1005986bc2292bfbe500,-:-,2019/20,-,0
197,ÖFB-Cup,Sa. 20.07.2019,1.Runde,Markus Schopp,4-2-3-1 ,4467,TSV Hartberg,,,18517,SC Wiener Viktoria,6476a553ed4a52e8c3b1ac99b74771d628c0c520c1b900b637a9681cde748b2e,7:5  n.E.,2019/20,17:30,500
198,Bundesliga,Sa. 27.07.2019,1,Gerhard Struber,4-3-1-2,4441,Wolfsberger AC,,,503,FC Admira Wacker Mödling,55dff0c682dbb47d46a135ee2553622ae712138eb01ab853c703f9c0ac4ef0d9,0:3,2019/20,17:00,1900
199,Bundesliga,So. 04.08.2019,2,,,122,SK Sturm Graz,Gerhard Struber,4-3-1-2,4441,Wolfsberger AC,52e758a2f991477c4045b14b5e77a271cd45ffe559566eab476d4138ba1878de,0:1,2019/20,17:00,7231
200,Bundesliga,Sa. 10.08.2019,3,Gerhard Struber,4-3-1-2,4441,Wolfsberger AC,,,409,Red Bull Salzburg,f3779cc496444ae6c78a4041ec5e831ff8265e7c71220aa76ac8476db60743fe,5:2,2019/20,17:00,8874
201,Bundesliga,Sa. 17.08.2019,4,,,856,SV Mattersburg,,,4441,Wolfsberger AC,498294d9cd2d76d70e80f824df3407b5cf76dfc84535766a5c571e2faaed2ea5,-:-,2019/20,17:00,0
202,Bundesliga,Sa. 24.08.2019,5,,,3551,SC Rheindorf Altach,,,4441,Wolfsberger AC,3c9092b7c7594972b7ed20f44007f990577fd78d9610a69491f054a9697bacb2,-:-,2019/20,17:00,0
203,Bundesliga,Sa. 31.08.2019,6,,,4441,Wolfsberger AC,,,413,LASK,8b8335b1f6ea664a6913f6379931daff3fadbe7c8bd6bbe2c85b7bf9857e42ef,-:-,2019/20,17:00,0
204,Bundesliga,Sa. 14.09.2019,7,,,14,FK Austria Wien,,,4441,Wolfsberger AC,cd7632ae29d301848285a8949da7242cbc9fd2b797896484ca624134be0f2815,-:-,2019/20,-,0
205,Bundesliga,Sa. 21.09.2019,8,,,4441,Wolfsberger AC,,,4467,TSV Hartberg,075a3a4d6270ad70ae74ee1d1a628fe43b8625cd495b4bb954faa0bfc88a8d20,-:-,2019/20,-,0
206,Bundesliga,Sa. 28.09.2019,9,,,2446,WSG Tirol,,,4441,Wolfsberger AC,f5452214eabe7dd37a7c0e7602a554e8d580b2dd80136bf084a6bf55dad5e013,-:-,2019/20,-,0
207,Bundesliga,Sa. 05.10.2019,10,,,2662,SKN St. Pölten,,,4441,Wolfsberger AC,f25f7422440d28baa6e29f8e2ec6822f9fefd8809a86ebbeda67814258620e96,-:-,2019/20,-,0
208,Bundesliga,Sa. 19.10.2019,11,,,4441,Wolfsberger AC,,,170,SK Rapid Wien,5019dfb6d13f67f8bdf4a1ea9caa4810fa30e19b77a620accc65c95118bad945,-:-,2019/20,-,0
209,Bundesliga,Sa. 26.10.2019,12,,,503,FC Admira Wacker Mödling,,,4441,Wolfsberger AC,34736e5e2a2321c7be2c944619f9e7136356f65e04ed7c2eaa20ee1c19587ef3,-:-,2019/20,-,0
210,Bundesliga,Sa. 02.11.2019,13,,,4441,Wolfsberger AC,,,122,SK Sturm Graz,b3c15d16454b61732707edac39b8487e6b68387761fa766cb69d24533928c837,-:-,2019/20,-,0
211,Bundesliga,Sa. 09.11.2019,14,,,409,Red Bull Salzburg,,,4441,Wolfsberger AC,377e5303c4784013084bd5b9cbc6e714a9e1a7191652e25df514729ba91ecf6d,-:-,2019/20,-,0
212,Bundesliga,Sa. 23.11.2019,15,,,4441,Wolfsberger AC,,,856,SV Mattersburg,5d918a833756281d5b0c750963d33ae9a218f8d79eb08b36c65a899981a4a08e,-:-,2019/20,-,0
213,Bundesliga,Sa. 30.11.2019,16,,,4441,Wolfsberger AC,,,3551,SC Rheindorf Altach,cb08a72a572a318a60ede8bc64b14bf5ec92a26b34621e49ebe25c6c565cd1a5,-:-,2019/20,-,0
214,Bundesliga,Sa. 07.12.2019,17,,,413,LASK,,,4441,Wolfsberger AC,c5c34d38a55e624ad3a6f7a8c818cdf9746ee8a52c209053d389a796b4c2b02d,-:-,2019/20,-,0
215,Bundesliga,Sa. 14.12.2019,18,,,4441,Wolfsberger AC,,,14,FK Austria Wien,ef24a520e226b15f60ee282b7492b907c788efa76b3a48e254bf81fddc3abbbb,-:-,2019/20,-,0
216,Bundesliga,Sa. 15.02.2020,19,,,4467,TSV Hartberg,,,4441,Wolfsberger AC,6b19c534ed0e678eeaac8a5e51a2bf23315c3460eefe7e92be636961e3a97cfd,-:-,2019/20,-,0
217,Bundesliga,Sa. 22.02.2020,20,,,4441,Wolfsberger AC,,,2446,WSG Tirol,87700720a3a9a35297b237099fdf11ce27ede0c3ebf9260399f5260689af3373,-:-,2019/20,-,0
218,Bundesliga,Sa. 29.02.2020,21,,,4441,Wolfsberger AC,,,2662,SKN St. Pölten,16f28d70f833486bc5e0c35888d8c08bd913ea0b0831a9522b306216fa3be4e1,-:-,2019/20,-,0
219,Bundesliga,Sa. 07.03.2020,22,,,170,SK Rapid Wien,,,4441,Wolfsberger AC,ffb0b5b6f91012eb40b40f6fe4d979084566905e179e1005986bc2292bfbe500,-:-,2019/20,-,0
220,ÖFB-Cup,Sa. 20.07.2019,1.Runde,Gerhard Struber,4-4-2,4441,Wolfsberger AC,,,4429,SAK Klagenfurt,6581b764a0d47ebc2ca3fbdc6c959afa7a53eb609db11965c0c03e05465e74ab,0:9,2019/20,18:30,700
221,ÖFB-Cup,Di. 24.09.2019,2.Runde,,,4441,Wolfsberger AC,,,18140,ATSV Wolfsberg,4149159aae902ba7b0d007842b51e7a45d065da636f2d9a337ba2d7e8ab29ecf,-:-,2019/20,-,0
222,Bundesliga,So. 28.07.2019,1,,,4467,TSV Hartberg,Franz Ponweiser,4-4-2 Raute,856,SV Mattersburg,c115bf01d452bf7ac5242cadf8ea651784091ab501e02779ef1949c581cecb1e,2:1,2019/20,17:00,2850
223,Bundesliga,So. 04.08.2019,2,Franz Ponweiser,4-3-3 offensiv,856,SV Mattersburg,,,409,Red Bull Salzburg,31669d989fd03cd676f1363c7d20332efaae8863b383f42d0e5886618d74ff4a,4:1,2019/20,17:00,8938
224,Bundesliga,So. 11.08.2019,3,,,14,FK Austria Wien,Franz Ponweiser,4-3-1-2,856,SV Mattersburg,f086406e28bb0d4c8c9819e2f29cd613533b40bf577b8291d4e16b73a6862f8f,1:5,2019/20,17:00,4100
225,Bundesliga,Sa. 17.08.2019,4,,,856,SV Mattersburg,,,4441,Wolfsberger AC,498294d9cd2d76d70e80f824df3407b5cf76dfc84535766a5c571e2faaed2ea5,-:-,2019/20,17:00,0
226,Bundesliga,Sa. 24.08.2019,5,,,2662,SKN St. Pölten,,,856,SV Mattersburg,3c9092b7c7594972b7ed20f44007f990577fd78d9610a69491f054a9697bacb2,-:-,2019/20,17:00,0
