,competition,date,gameday,guest_coach,guest_game_system,guest_team_id,guest_team_name,home_coach,home_game_system,home_team_id,home_team_name,identifier,result,saison,time,viewers,weekday,day,month,year
966,2. Liga,2011-09-09 20:30:00,11,Nenad Bjelica,4-4-2,4441,WAC - St. Andrä,Heimo Pfeifenberger,4-1-4-1,10131,SV Grödig,5f43be406724c171e6eff4a8a0be2b0c86d1c6d253dc49acaec3d697b1c91218,3:3,2011/12,20:30,800,4,9,9,2011
967,2. Liga,2011-09-16 18:30:00,12,Heimo Pfeifenberger,4-1-4-1,10131,SV Grödig,Martin Scherb,4-1-4-1,2662,SKN St. Pölten,f309b4d478cc2d3111832b59b4d4ac848c0d2fc344751f754e4cb5659fbe185f,2:0,2011/12,18:30,1250,4,16,9,2011
968,2. Liga,2011-09-23 18:30:00,13,Kurt Garger,4-4-2,4467,TSV Hartberg,Heimo Pfeifenberger,4-4-2 Raute,10131,SV Grödig,4265333e18d378044d974b2198b9e68aaca9e101cc9eccb92cbb59ed6aece2e7,2:3,2011/12,18:30,700,4,23,9,2011
969,2. Liga,2011-09-30 18:30:00,14,Hans Kogler,4-2-3-1 ,2231,FC Lustenau,Heimo Pfeifenberger,4-4-2 Raute,10131,SV Grödig,e05e16c41997732420e6d4fe449358b9432cab64bf7948185071675aee81f599,1:0,2011/12,18:30,850,4,30,9,2011
970,2. Liga,2011-10-14 18:30:00,15,Heimo Pfeifenberger,4-1-4-1,10131,SV Grödig,Alfred Tatar,4-4-2,2364,First Vienna FC,f591e819f9b983a0be58b725edc6a77aa2f117803457bcfb04b8f0e5dfcc642d,1:1,2011/12,18:30,1900,4,14,10,2011
971,2. Liga,2011-10-21 18:30:00,16,Thomas Weissenböck,4-1-4-1,2157,FC Blau Weiß Linz,Heimo Pfeifenberger,4-4-2 doppel 6,10131,SV Grödig,884fce848902d6202ea17e231cc19bad1dfdb5da913172433526464bb21d9ea6,1:3,2011/12,18:30,1100,4,21,10,2011
972,2. Liga,2011-10-29 16:00:00,17,Heimo Pfeifenberger,4-1-4-1,10131,SV Grödig,Walter Schachner,4-4-2 Raute,413,LASK,7868355ad73528fd8c556eae291a5fe9192f83059a78cfebd20d8c59f94fba3f,2:1,2011/12,16:00,3600,5,29,10,2011
974,2. Liga,2011-11-18 18:30:00,19,Helgi Kolvidsson,4-2-3-1 ,541,SC Austria Lustenau,Heimo Pfeifenberger,4-1-4-1,10131,SV Grödig,249285cb16dfa219ca39a6e582c70c10568ba81f3bc1db94f064e5536af33be4,1:2,2011/12,18:30,650,4,18,11,2011
975,2. Liga,2011-11-25 18:30:00,20,Heimo Pfeifenberger,4-2-3-1 ,10131,SV Grödig,Nenad Bjelica,4-4-2,4441,WAC - St. Andrä,f79ad31844fe804f125b7719ca98a07922664c8357f712e6fc4b51a17678e345,3:2,2011/12,18:30,1650,4,25,11,2011
976,2. Liga,2011-11-29 18:30:00,21,Martin Scherb,4-2-3-1 ,2662,SKN St. Pölten,Heimo Pfeifenberger,4-1-3-2,10131,SV Grödig,5bbb573938361f56b166c91582070873af115fdabdfb10442c8c0df023785f0c,2:0,2011/12,18:30,650,1,29,11,2011
977,2. Liga,2012-02-03 18:30:00,22,Heimo Pfeifenberger,4-1-4-1,10131,SV Grödig,Kurt Garger,4-4-2,4467,TSV Hartberg,af039f413036f96439a01107595ada881c64fc9b353f3025429b6c04123c9c18,0:1,2011/12,18:30,1700,4,3,2,2012
978,2. Liga,2012-09-03 18:30:00,23,Heimo Pfeifenberger,4-1-4-1,10131,SV Grödig,Damir Canadi,4-4-2 Raute,2231,FC Lustenau,d13e3aec4880372bc740b55a7e036f2100e91100a55541d44c7fcbbdcbc66c57,0:3,2011/12,18:30,700,0,3,9,2012
979,2. Liga,2012-03-16 18:30:00,24,Alfred Tatar,4-2-3-1 ,2364,First Vienna FC,Heimo Pfeifenberger,4-1-4-1,10131,SV Grödig,59f070c627ad479b8b22172b794d04640d38c199856d02e8038b1f66e90f847a,1:0,2011/12,18:30,700,4,16,3,2012
980,2. Liga,2012-03-23 18:30:00,25,Heimo Pfeifenberger,4-4-2 Raute,10131,SV Grödig,Thomas Weissenböck,4-4-2,2157,FC Blau Weiß Linz,6aaf1b1d853564f94f5e102feb57e81b786563be1f394eff39ee0c9586282a03,1:1,2011/12,18:30,1700,4,23,3,2012
981,2. Liga,2012-03-27 18:30:00,26,Walter Schachner,4-4-2,413,LASK,Heimo Pfeifenberger,4-1-4-1,10131,SV Grödig,123f8031160d3ea47ac06cc15559914c7889cf57192192e5262c4bdb32e4d56e,1:1,2011/12,18:30,1000,1,27,3,2012
983,2. Liga,2012-03-04 18:30:00,28,Heimo Pfeifenberger,4-4-2 Raute,10131,SV Grödig,Helgi Kolvidsson,4-2-3-1 ,541,SC Austria Lustenau,a7848b93d91e554076e161eaeec0ca5eb3f22c03353404d57bb7f0dd9b8cdd50,3:0,2011/12,18:30,2900,6,4,3,2012
984,2. Liga,2012-04-13 18:30:00,29,Nenad Bjelica,4-4-2,4441,WAC - St. Andrä,Heimo Pfeifenberger,4-1-4-1,10131,SV Grödig,cdaa5cf9ac97013dd264f29d9192414b2d72f866890dac91703c538f416b64c8,0:1,2011/12,18:30,700,4,13,4,2012
985,2. Liga,2012-04-17 18:30:00,30,Heimo Pfeifenberger,4-2-3-1 ,10131,SV Grödig,Martin Scherb,4-4-2 doppel 6,2662,SKN St. Pölten,cb4e99304859936ef591e745c311653acb0f541f43a03d786b3b716b7a75354d,1:0,2011/12,18:30,800,1,17,4,2012
986,2. Liga,2012-04-20 18:30:00,31,Walter Hörmann,4-2-3-1 ,4467,TSV Hartberg,Heimo Pfeifenberger,4-4-2 Raute,10131,SV Grödig,824c9bda7a8352ececa826f34f1ae90929af5205b3fb418cc2ea1f930c52927b,3:1,2011/12,18:30,650,4,20,4,2012
987,2. Liga,2012-04-27 18:30:00,32,Damir Canadi,3-3-3-1,2231,FC Lustenau,Heimo Pfeifenberger,4-4-2 doppel 6,10131,SV Grödig,ac0e5aa199b51bcf8918b4b3aee287b630c90e9edb519ccff6ae1b5f3ad4a02a,1:1,2011/12,18:30,800,4,27,4,2012
988,2. Liga,2012-04-05 18:30:00,33,Heimo Pfeifenberger,4-4-2 doppel 6,10131,SV Grödig,Alfred Tatar,4-2-3-1 ,2364,First Vienna FC,6e87d8efab1c1b6394d19a7c29597903f3f333eebb1cee30f4246c07a954708c,0:0,2011/12,18:30,2100,3,5,4,2012
989,2. Liga,2012-08-05 18:30:00,34,Thomas Weissenböck,4-3-2-1,2157,FC Blau Weiß Linz,Heimo Pfeifenberger,4-4-2 doppel 6,10131,SV Grödig,028d2d9f629921c2c4cf4552165a6c4ebcf09ccbcc97c7300499d5442d611c68,1:3,2011/12,18:30,700,6,5,8,2012
990,2. Liga,2012-11-05 20:30:00,35,Heimo Pfeifenberger,4-1-4-1,10131,SV Grödig,Walter Schachner,4-4-2,413,LASK,b486a188c1bc0ed59b3acbd46f5e3a1a0be09feb19cd15d32f967fac9875ced2,1:1,2011/12,20:30,5000,0,5,11,2012
992,ÖFB-Cup,2011-05-08 19:00:00,1.Runde,Heimo Pfeifenberger,?,10131,SV Grödig,,,2471,ASKÖ Donau Linz,d43ff572cb58363036b6728078971cd3c8a672111dbddeb57899f35e70695cdb,0:3,2011/12,19:00,250,6,8,5,2011
993,ÖFB-Cup,2011-09-20 18:30:00,2.Runde,Heimo Pfeifenberger,?,10131,SV Grödig,,,7448,FC Dornbirn,aacf03de8e1817c918021eded2a7cb85dfbb5768062943d4257ce7efededbb57,0:2,2011/12,18:30,550,1,20,9,2011
994,ÖFB-Cup,2011-10-25 19:00:00,Achtelfinale,Heimo Pfeifenberger,4-4-2,10131,SV Grödig,,,2444,FC Wacker Innsbruck,2f6150cd0bab92892c3fea04fa3b3e999e784b42eff87df858d8ec2ec6a4270c,0:1,2011/12,19:00,948,1,25,10,2011
995,ÖFB-Cup,2012-10-04 18:00:00,Viertelfinale,,,266,SV Ried,Heimo Pfeifenberger,4-4-2 Raute,10131,SV Grödig,ad7053d057cb11ba6d9056c9da8785d783935d61bb7664b795ffa496451ed9d9,2:3,2011/12,18:00,1800,3,4,10,2012
996,Regionalliga Mitte,2011-02-08 20:00:00,1,Ales Ceh,4-4-2,316,Grazer AK,,,1521,SK Vorwärts Steyr,c979e3a10e494e5e9e650d9a2ba457ca0bd9348253e83356e99ac1dd9a57a5af,0:5,2011/12,20:00,4000,1,8,2,2011
997,Regionalliga Mitte,2011-08-14 17:00:00,2,Ales Ceh,4-4-2,316,Grazer AK,,,4443,SK Sturm Graz II,4da5c9e6667e5d4c6a02b206807f6c79069a98bc246913961c45506af2734aba,0:3,2011/12,17:00,2900,6,14,8,2011
998,Regionalliga Mitte,2011-08-19 19:00:00,3,,,28760,SK Austria Klagenfurt,Ales Ceh,4-4-2,316,Grazer AK,45bbdb1d9d66cb8c0eb13fe5a12097ad6ff8d24fec8cf96d1714bd87ac116751,0:0,2011/12,19:00,3600,4,19,8,2011
999,Regionalliga Mitte,2011-08-26 19:00:00,4,Ales Ceh,4-4-2,316,Grazer AK,,,771,Union Vöcklamarkt,0ea57b83b5eeb97b1a86dfbdb5a4e9c0c5c7a860152d264a63863d0de96939ac,2:5,2011/12,19:00,1200,4,26,8,2011
1000,Regionalliga Mitte,2011-04-09 16:30:00,5,,,5192,FC Gratkorn,Ales Ceh,4-4-2,316,Grazer AK,777d95ad503d363ef06bc4419498cd0e5e08d210d95b0e5aabd44decff342bc1,3:0,2011/12,16:30,4105,5,9,4,2011
1001,Regionalliga Mitte,2011-10-09 16:30:00,6,Ales Ceh,4-4-2,316,Grazer AK,,,4429,SAK Klagenfurt,d6e027162f77550afca9ca5db718e822fc7e0a5af5830e197f0d1f03660916d6,0:3,2011/12,16:30,800,6,9,10,2011
1002,Regionalliga Mitte,2011-09-16 19:00:00,7,Ales Ceh,4-4-2,316,Grazer AK,,,8394,FC Wels,92779314a1ff6d59eec28236a313782e4118ee21931298ab0b327672e50b71c0,0:1,2011/12,19:00,345,4,16,9,2011
1003,Regionalliga Mitte,2011-09-23 19:00:00,8,,,7437,LASK Linz II,Ales Ceh,4-4-2,316,Grazer AK,9c89fa10c67dca25d31a9b3e6dee9daf90f7723f4dd7e6307da90af094a4f9d2,4:0,2011/12,19:00,3083,4,23,9,2011
1004,Regionalliga Mitte,2011-09-30 19:00:00,9,,,6244,SV Kapfenberg II,Ales Ceh,4-4-2,316,Grazer AK,ebed9e7cc382cbe980ca98186fe7eb6fa85268f1909e79355798ad4cbda288f7,2:0,2011/12,19:00,3421,4,30,9,2011
1005,Regionalliga Mitte,2011-08-10 18:00:00,10,Ales Ceh,4-4-2,316,Grazer AK,,,4480,Villacher SV,461e3cd64d901b5c43b3b27ac047f8078267bfdaa2bb8101f6922aeb3e64aee7,0:2,2011/12,18:00,1400,2,10,8,2011
1006,Regionalliga Mitte,2011-10-15 16:00:00,11,,,6172,SV Gleinstätten,Ales Ceh,4-4-2,316,Grazer AK,dc04988b5a864a79106bb9279d89c3d5ecb4c0377035e50dd7eb2462ba0e46f7,0:0,2011/12,16:00,3650,5,15,10,2011
1007,Regionalliga Mitte,2011-10-21 19:00:00,12,Ales Ceh,4-4-2,316,Grazer AK,,,2472,Union St. Florian,e69f663a7fbc8e4c84fc82a5ddeeb2fe2d6197da70542ad37b6abec6444287d0,1:3,2011/12,19:00,400,4,21,10,2011
1008,Regionalliga Mitte,2011-10-29 17:00:00,13,,,10281,SV Allerheiligen,Ales Ceh,4-4-2,316,Grazer AK,b943451830d641ea882a59fed0c1f665a450bb14133a01d2c65ce30c7ee6efec,2:2,2011/12,17:00,3252,5,29,10,2011
1009,Regionalliga Mitte,2011-04-11 19:00:00,14,Ales Ceh,4-4-2 doppel 6,316,Grazer AK,,,307,Donawitzer SV Leoben,30f7673ab757414856327be1b4d4a9b366136e1bbb8f9177000995984e760099,1:1,2011/12,19:00,1525,0,11,4,2011
1010,Regionalliga Mitte,2011-12-11 15:30:00,15,,,935,FC Pasching,Ales Ceh,4-3-2-1,316,Grazer AK,2981842fc2fa7b0fff08762aa830c4cc23653f8698d9d8ab82a81931a1dd9cc9,6:0,2011/12,15:30,3564,6,11,12,2011
1011,Regionalliga Mitte,2012-11-03 15:30:00,16,,,1521,SK Vorwärts Steyr,Ales Ceh,4-4-2,316,Grazer AK,0bcb7d8b66a1c75dac6627a3bd644093b555e5ba2db6a7af454429828a9dd093,1:0,2011/12,15:30,4630,5,3,11,2012
1012,Regionalliga Mitte,2012-03-17 15:30:00,17,,,4443,SK Sturm Graz II,Ales Ceh,4-4-2,316,Grazer AK,f1e643b34f09b668db555ae13a5fed18598af5dae45a1ef002b2a36cce9ef10c,3:2,2011/12,15:30,4600,5,17,3,2012
1013,Regionalliga Mitte,2012-03-25 14:30:00,18,Ales Ceh,4-2-3-1 ,316,Grazer AK,,,28760,SK Austria Klagenfurt,dd64aa49834711abae0693d46c4c4034a2edcad546cc4647efd2bb8e405194db,3:1,2011/12,14:30,1730,6,25,3,2012
1014,Regionalliga Mitte,2012-01-04 15:30:00,19,,,771,Union Vöcklamarkt,Ales Ceh,4-4-2,316,Grazer AK,196fc46faddf6f4831ea469d4d14cb8e180b969bbbf6f322fe7b58c5e03db4b5,4:1,2011/12,15:30,3351,2,4,1,2012
1015,Regionalliga Mitte,2012-06-04 19:00:00,20,Ales Ceh,4-4-2,316,Grazer AK,,,5192,FC Gratkorn,42792c881b8e7d6a616014317f9a5679fc82a95d8ca4dff328e2cf755484d0a9,0:2,2011/12,19:00,2500,0,4,6,2012
1016,Regionalliga Mitte,2012-04-15 15:30:00,21,,,4429,SAK Klagenfurt,Ales Ceh,4-4-2,316,Grazer AK,1827f010df4153dc28470cc688da0dabd99e49a53fdd6b834fbf07ec7e902466,5:0,2011/12,15:30,3500,6,15,4,2012
1017,Regionalliga Mitte,2012-04-20 19:00:00,22,,,8394,FC Wels,Ales Ceh,4-4-2,316,Grazer AK,15e7eee79f3d2f5cb9acc7ed0d59ca024e1d8a659582f346655b3b159071404f,3:4,2011/12,19:00,3208,4,20,4,2012
1018,Regionalliga Mitte,2012-04-25 17:00:00,23,Ales Ceh,4-4-2,316,Grazer AK,,,7437,LASK Linz II,eab10084c207b99ab1ce0998dacb5b43bc5c02d39e86796fa55e2c2289c952a4,1:7,2011/12,17:00,80,2,25,4,2012
1019,Regionalliga Mitte,2012-04-29 17:00:00,24,Ales Ceh,4-4-2,316,Grazer AK,,,6244,SV Kapfenberg II,9a77d97956603a2a2c3457bf08be6c85bf6114289c981b4775b9769a0305ed38,0:2,2011/12,17:00,950,6,29,4,2012
1020,Regionalliga Mitte,2012-04-05 19:00:00,25,,,4480,Villacher SV,Ales Ceh,4-4-2,316,Grazer AK,9d79966b04c3148c87b219b2bd20c4307a3bf9bfa49cfc94f552979ef9ad5847,3:0,2011/12,19:00,4505,3,5,4,2012
1021,Regionalliga Mitte,2012-12-05 17:00:00,26,Ales Ceh,4-4-2,316,Grazer AK,,,6172,SV Gleinstätten,5c90200349f74c38e3982192c5983ef796fa3499649a2406cbe12a2ee7773091,1:3,2011/12,17:00,1200,2,5,12,2012
1022,Regionalliga Mitte,2012-05-15 19:00:00,27,,,2472,Union St. Florian,Ales Ceh,4-4-2,316,Grazer AK,878138a79120ce86d00be1f532408bc221c053346e69a5c8a44d4cdb5c759e91,0:2,2011/12,19:00,2600,1,15,5,2012
1023,Regionalliga Mitte,2012-05-19 17:00:00,28,Ales Ceh,4-4-2,316,Grazer AK,,,10281,SV Allerheiligen,adca78dcacedec99e1c0ee50591da86fd6ed86aeea53cf08f78d000f3e2b9c16,0:2,2011/12,17:00,850,5,19,5,2012
1024,Regionalliga Mitte,2012-05-25 18:30:00,29,,,307,Donawitzer SV Leoben,Ales Ceh,4-4-2,316,Grazer AK,6f8cbcaa8a771510e731f5d068e0cc7ce65d68b145b12e41c2dceedf9f8f181a,4:1,2011/12,18:30,3105,4,25,5,2012
1025,Regionalliga Mitte,2012-01-06 18:30:00,30,Ales Ceh,4-4-2,316,Grazer AK,,,935,FC Pasching,15fd56114cdc4f0e996a71452f4de6b8a5eb1903cdeb92e57a565bb19b6e9d5e,8:0,2011/12,18:30,550,4,6,1,2012
1026,Relegation Erste Liga,2012-05-06 18:30:00,Relegation Hinspiele,Walter Hörmann,4-2-3-1 ,4467,TSV Hartberg,Ales Ceh,4-4-2,316,Grazer AK,5b5db4019e708b9d775ec713d6be413c577757f69b2a6b2af913ddcbd91d500f,0:0,2011/12,18:30,14700,6,6,5,2012
1027,Relegation Erste Liga,2012-08-06 19:00:00,Relegation Rückspiele,Ales Ceh,4-4-2,316,Grazer AK,Walter Hörmann,4-2-3-1 ,4467,TSV Hartberg,3dc93806566f7e2b46939a7ef1600cae8a7bb29bf1a13b7e47c1dbc06b4a0c51,3:0,2011/12,19:00,3600,0,6,8,2012
1028,2. Liga,2011-12-07 18:30:00,1,Kurt Garger,4-2-3-1 ,4467,TSV Hartberg,Thomas Weissenböck,4-4-2,2157,FC Blau Weiß Linz,6d494c2dae3e28ecadf28f494f961df3aa4321f1245580235fcde8327db055e6,2:1,2011/12,18:30,3500,2,7,12,2011
1030,2. Liga,2011-07-19 18:30:00,3,Kurt Garger,4-4-2,4467,TSV Hartberg,Alfred Tatar,4-4-2,2364,First Vienna FC,92c81c54db6082fcb9e7449dd4029acd1ab51c1e6c0cd3411d808a08b0762636,1:0,2011/12,18:30,2500,1,19,7,2011
1032,2. Liga,2011-07-29 18:30:00,5,Helgi Kolvidsson,4-1-4-1,541,SC Austria Lustenau,Kurt Garger,4-4-2,4467,TSV Hartberg,2329283e8871bcc405d326425bd7f4744dd7d7bb6571269c2998a4ad6fe57601,2:3,2011/12,18:30,1000,4,29,7,2011
1033,2. Liga,2011-02-08 18:30:00,6,Kurt Garger,4-4-2 Raute,4467,TSV Hartberg,Walter Schachner,4-4-2,413,LASK,76bd93d582903eb44e324bfe7895cd2102d73a5a16a5ed4c7a2c409047329177,4:0,2011/12,18:30,1600,1,8,2,2011
1034,2. Liga,2011-12-08 18:30:00,7,Nenad Bjelica,4-4-2,4441,WAC - St. Andrä,Kurt Garger,4-4-2,4467,TSV Hartberg,691bc859b57491a2fee27c2b768db3cc5f239229b2ad814da27d4c42f1f0e219,4:3,2011/12,18:30,1100,3,8,12,2011
1035,2. Liga,2011-08-19 18:30:00,8,Kurt Garger,4-4-2,4467,TSV Hartberg,Martin Scherb,4-4-2 doppel 6,2662,SKN St. Pölten,d37a6de123386918437519081eb8fd1c6202a6d7b4e3cf9e7bae517ca829500c,1:0,2011/12,18:30,1050,4,19,8,2011
1036,2. Liga,2011-08-23 18:30:00,9,Hans Kogler,4-4-2,2231,FC Lustenau,Kurt Garger,4-1-4-1,4467,TSV Hartberg,109ed2c92b4c1fd0c600ae29229c95ad6a871091e0bef5850530bad61ddb1ac2,2:0,2011/12,18:30,1000,1,23,8,2011
1037,2. Liga,2011-08-26 18:30:00,10,Thomas Weissenböck,4-1-4-1,2157,FC Blau Weiß Linz,Kurt Garger,4-4-2,4467,TSV Hartberg,3a6d7a926d844cab5b39a52a25b1b97df6e512e408aeb907b2441579ef169125,1:1,2011/12,18:30,1500,4,26,8,2011
1039,2. Liga,2011-09-16 18:30:00,12,Alfred Tatar,4-4-2 doppel 6,2364,First Vienna FC,Kurt Garger,4-4-2,4467,TSV Hartberg,46281ac506b966cd9bfc2ec6961ca85b17cda3c63eb5342f4d67c2515d36882b,2:0,2011/12,18:30,1200,4,16,9,2011
1041,2. Liga,2011-09-30 18:30:00,14,Kurt Garger,4-4-2,4467,TSV Hartberg,Helgi Kolvidsson,4-2-3-1 ,541,SC Austria Lustenau,d05d6c9f8f65ac0fe277281ccd80da7398f64b5759c212c69b4cd5164b2bb7ce,4:0,2011/12,18:30,2800,4,30,9,2011
1042,2. Liga,2011-10-14 20:30:00,15,Walter Schachner,4-4-2 Raute,413,LASK,Kurt Garger,4-4-2,4467,TSV Hartberg,a281aa754f9ca924226ba7178689a9855bdaa1954202d73045976d9d3c078165,0:2,2011/12,20:30,1200,4,14,10,2011
1043,2. Liga,2011-10-21 18:30:00,16,Kurt Garger,4-2-3-1 ,4467,TSV Hartberg,Nenad Bjelica,4-4-2,4441,WAC - St. Andrä,0e4658f92142d328e568033bf9c76d9d5bd2b73013e1551b2ace9daacc4657ac,3:0,2011/12,18:30,1700,4,21,10,2011
1044,2. Liga,2011-10-28 18:30:00,17,Martin Scherb,4-4-2 doppel 6,2662,SKN St. Pölten,Kurt Garger,4-2-3-1 ,4467,TSV Hartberg,51719835fddf7faaed56e3c284c4e72084a057e3f5d126344bf8a85db695b421,1:1,2011/12,18:30,900,4,28,10,2011
1045,2. Liga,2011-04-11 18:30:00,18,Kurt Garger,4-2-3-1 ,4467,TSV Hartberg,Damir Canadi,4-2-3-1 ,2231,FC Lustenau,81bdafaab5b20a690c0e1374bc388941dcdd1e6edd340fcfc9d3ee579515c0d1,2:2,2011/12,18:30,1200,0,11,4,2011
1046,2. Liga,2011-11-18 18:30:00,19,Kurt Garger,4-4-2,4467,TSV Hartberg,Thomas Weissenböck,4-1-3-2,2157,FC Blau Weiß Linz,dde85d5ceb43326b86f352b79aaee18860a530b186fa7e0db62ce8bf6d253d0f,1:1,2011/12,18:30,2000,4,18,11,2011
1048,2. Liga,2011-11-29 18:30:00,21,Kurt Garger,4-4-2,4467,TSV Hartberg,Alfred Tatar,4-2-3-1 ,2364,First Vienna FC,fd4ffc9b33521922b2f8fa0d0cb61366b723a7cfef3b5a0f1eceb1f64e88a1c5,1:2,2011/12,18:30,1600,1,29,11,2011
1050,2. Liga,2012-09-03 18:30:00,23,Helgi Kolvidsson,4-4-2 doppel 6,541,SC Austria Lustenau,Kurt Garger,4-4-2 Raute,4467,TSV Hartberg,e4997d46dab24222822c1e512543183cbefa7cdaf1dbd38050742cb9d522b71f,0:2,2011/12,18:30,700,0,3,9,2012
1051,2. Liga,2012-03-16 18:30:00,24,Kurt Garger,4-2-3-1 ,4467,TSV Hartberg,Walter Schachner,4-4-2,413,LASK,61d64df611441b7f2476bcf2bae7140a038fc7b7bef0311bed9271e370c3ab43,1:1,2011/12,18:30,2900,4,16,3,2012
1052,2. Liga,2012-03-23 18:30:00,25,Nenad Bjelica,4-4-2,4441,WAC - St. Andrä,Kurt Garger,4-2-3-1 ,4467,TSV Hartberg,b9ffec1658da9f77bbf2c588450ba4956b985fc5cb9526a4c4b10e6ec38364d3,0:3,2011/12,18:30,1100,4,23,3,2012
1053,2. Liga,2012-03-27 18:30:00,26,Kurt Garger,4-1-4-1,4467,TSV Hartberg,Martin Scherb,4-4-2 doppel 6,2662,SKN St. Pölten,e526ff5b71540dff7aa57f6506393178bba9dcc7fec07cde4cc55df8e830dbfd,2:0,2011/12,18:30,1050,1,27,3,2012
1054,2. Liga,2012-03-30 20:30:00,27,Damir Canadi,3-3-3-1,2231,FC Lustenau,Kurt Garger,4-2-3-1 ,4467,TSV Hartberg,2e6504dc218b9ac5799a7f74c0df68d4a76735ec2fd426fa2748148117e844d5,0:3,2011/12,20:30,1000,4,30,3,2012
1055,2. Liga,2012-03-04 18:30:00,28,Thomas Weissenböck,4-1-4-1,2157,FC Blau Weiß Linz,Walter Hörmann,4-1-4-1,4467,TSV Hartberg,0ee3fb830b351b35f73033206f78df0a2fd00fd49b53ce2b9a89ddd323219af4,2:4,2011/12,18:30,1100,6,4,3,2012
1057,2. Liga,2012-04-17 18:30:00,30,Alfred Tatar,4-3-3 offensiv,2364,First Vienna FC,Walter Hörmann,4-1-4-1,4467,TSV Hartberg,ebfc8b2e8348cc85cedfcf9c46a246a0a8a2baf6b46b5c696b3e07b7b0cdd4e0,1:1,2011/12,18:30,1100,1,17,4,2012
1059,2. Liga,2012-04-27 18:30:00,32,Walter Hörmann,4-2-3-1 ,4467,TSV Hartberg,Helgi Kolvidsson,4-2-3-1 ,541,SC Austria Lustenau,628cd0e1a3dc71ada2d5b668221cf1934a60925893c797d6e19314fbf084f7db,2:0,2011/12,18:30,3500,4,27,4,2012
1060,2. Liga,2012-04-05 18:30:00,33,Walter Schachner,4-4-2,413,LASK,Walter Hörmann,4-1-4-1,4467,TSV Hartberg,8944ebc7b8aecbe4d8e20b272487f8d428d3e9b7cc8256163c521446c47cc475,1:2,2011/12,18:30,800,3,5,4,2012
1061,2. Liga,2012-08-05 18:30:00,34,Walter Hörmann,4-4-2,4467,TSV Hartberg,Nenad Bjelica,4-4-2,4441,WAC - St. Andrä,7e3472de903328a456dc04e434172b2088ae95b6cea36371065ee24e3f3f3bf4,1:4,2011/12,18:30,3950,6,5,8,2012
1062,2. Liga,2012-11-05 20:30:00,35,Martin Scherb,4-4-2 doppel 6,2662,SKN St. Pölten,Walter Hörmann,4-2-3-1 ,4467,TSV Hartberg,3d7df3396b31f9e3a875bb8b12afce50be29c4fbbc5211d09e9873de60aaff03,0:3,2011/12,20:30,500,0,5,11,2012
1063,2. Liga,2012-05-18 20:30:00,36,Walter Hörmann,4-2-3-1 ,4467,TSV Hartberg,Damir Canadi,3-3-3-1,2231,FC Lustenau,57e814eac23b820bf2236bb136eefccb61c2282ca7170c45e734efece71d16bf,0:3,2011/12,20:30,1200,4,18,5,2012
1064,ÖFB-Cup,2011-05-08 19:00:00,1.Runde,Kurt Garger,?,4467,TSV Hartberg,,,4432,SC Kundl,2abc21fe411df3aa3e9b702fb910f0c76551ae83872e2e4bcef28ea12646b3cd,0:3,2011/12,19:00,300,6,8,5,2011
1065,ÖFB-Cup,2011-09-20 19:30:00,2.Runde,Kurt Garger,?,4467,TSV Hartberg,,,4480,Villacher SV,d4c035a4a21e1132f0f52a94a26aace107f65f3443ea8122a1ce43bddd0ceb3b,1:2  n.V.,2011/12,19:30,500,1,20,9,2011
1066,ÖFB-Cup,2011-10-25 19:00:00,Achtelfinale,Kurt Garger,?,4467,TSV Hartberg,,,7001,SK Rapid Wien II,299ad9ef940127bd89bfab53f941c831835eb073f954097a3df48f4bb58e0082,0:2,2011/12,19:00,500,1,25,10,2011
1067,ÖFB-Cup,2012-11-04 19:00:00,Viertelfinale,Walter Hörmann,4-1-4-1,4467,TSV Hartberg,,,122,SK Sturm Graz,f07fc2928e29e8de1e526ab343945ad78875f885f825baee52248f34976157f2,2:4  n.V.,2011/12,19:00,4400,6,4,11,2012
1068,ÖFB-Cup,2012-01-05 18:00:00,Halbfinale,,,409,Red Bull Salzburg,Walter Hörmann,4-1-4-1,4467,TSV Hartberg,d2464f5a91e920e3d39061c6eaf9e4057cfe506b7424150d580b93e5d8a79a1e,0:1,2011/12,18:00,3700,3,5,1,2012
1071,2. Liga,2011-12-07 18:30:00,1,Walter Schachner,4-4-2,413,LASK,Hans Kogler,4-2-3-1 ,2231,FC Lustenau,117802f9d8392ca7b559bbe9ec3951f39a4c4b77f4e79223590e21243277c9f4,1:1,2011/12,18:30,1500,2,7,12,2011
1072,2. Liga,2011-07-15 18:30:00,2,Hans Kogler,4-2-3-1 ,2231,FC Lustenau,Alfred Tatar,4-4-2,2364,First Vienna FC,182ec3cb9422841afca7d996f3dbd0b448fdf702fc7da8544a60a69d3642429b,4:2,2011/12,18:30,2100,4,15,7,2011
1073,2. Liga,2011-07-19 18:30:00,3,Nenad Bjelica,4-4-2,4441,WAC - St. Andrä,Hans Kogler,4-2-3-1 ,2231,FC Lustenau,058aa57312f943f65cc0a975f1cf36bfcb5fee52963ee0e14b77d0cc737352e0,2:5,2011/12,18:30,800,1,19,7,2011
