,competition,date,gameday,guest_coach,guest_game_system,guest_team_id,guest_team_name,home_coach,home_game_system,home_team_id,home_team_name,identifier,result,saison,time,viewers
363,Bundesliga,So. 24.02.2019,19,Roman Mählich,3-4-3 flach,122,SK Sturm Graz,,,856,SV Mattersburg,81601d2ee6b63de593a1d217920e6d8648997c984183b0e7f0135e19ccd7af04,1:1,2018/19,14:30,6200
364,Bundesliga,So. 03.03.2019,20,,,413,LASK,Roman Mählich,5-3-2,122,SK Sturm Graz,10fea4850452759914b5e8d7129571c480dba59b466d6887fd637c24a9bd7c60,0:3,2018/19,14:30,11154
365,Bundesliga,So. 10.03.2019,21,Roman Mählich,5-4-1 flach,122,SK Sturm Graz,,,409,Red Bull Salzburg,14a99375dd56a1058c7e67c7ca72f1028276d02c9728024b40ba3eac08926ef6,0:0,2018/19,17:00,10142
366,Bundesliga,So. 17.03.2019,22,,,14,FK Austria Wien,Roman Mählich,5-4-1 flach,122,SK Sturm Graz,c4d161d2bff6accba75a1fa9845596e8d13fce7c1a0b0d9a3c474d0c911f5616,1:0,2018/19,17:00,14643
367,Bundesliga,So. 31.03.2019,23,,,2662,SKN St. Pölten,Roman Mählich,5-4-1 flach,122,SK Sturm Graz,1eaec0b9d3c24aa45e81cc79ce53faa20696a5a27d569c3859f36e480cd42ea6,0:1,2018/19,14:30,8567
368,Bundesliga,So. 07.04.2019,24,Roman Mählich,5-4-1 flach,122,SK Sturm Graz,,,14,FK Austria Wien,9e2da3decc093c4966195792d5c5548b846c86cbb38c1941936f9dd837f0a645,0:1,2018/19,14:30,10150
369,Bundesliga,So. 14.04.2019,25,Roman Mählich,5-4-1 flach,122,SK Sturm Graz,,,409,Red Bull Salzburg,bb83638812769a3a1a285722574f5c74485fff23d7d63fffae68f0d6d9ca0e09,3:1,2018/19,17:00,11133
370,Bundesliga,So. 21.04.2019,26,,,4441,Wolfsberger AC,Roman Mählich,4-1-4-1,122,SK Sturm Graz,bbe020283d5f402360788045fce4d52b1364c392553e908e0731a01a492234a2,1:2,2018/19,14:30,9376
371,Bundesliga,Mi. 24.04.2019,27,Roman Mählich,4-1-4-1,122,SK Sturm Graz,,,413,LASK,3073e41ad88e4f6abd6e14532af5c4475bf63df8e519b5e414f566f54edea9aa,1:2,2018/19,19:00,5652
372,Bundesliga,So. 28.04.2019,28,,,413,LASK,Roman Mählich,4-1-4-1,122,SK Sturm Graz,9fab97aaebdd83563863f12053e309deff8883fd6d0adf130c51272997a3f8c3,2:3,2018/19,17:00,9267
373,Bundesliga,So. 05.05.2019,29,Roman Mählich,4-1-4-1,122,SK Sturm Graz,,,2662,SKN St. Pölten,06ea3ba57f49a1deea6f01cc0f0bd928a4c7e912491e74e6f76196d6224f76d0,0:1,2018/19,14:30,3337
374,Bundesliga,So. 12.05.2019,30,,,14,FK Austria Wien,Roman Mählich,4-1-4-1,122,SK Sturm Graz,cae06d1d94f5b8429a690f270b53c7499d6d3cefb3bfc607b2588bdf529b1a22,1:3,2018/19,14:30,8168
375,Bundesliga,So. 19.05.2019,31,,,409,Red Bull Salzburg,Roman Mählich,4-1-4-1,122,SK Sturm Graz,e261cbd90a0d5b90885ac2a46d97d2b61daa220b036394210a2598f060115b97,1:2,2018/19,17:00,11486
376,Bundesliga,So. 26.05.2019,32,Roman Mählich,4-1-4-1,122,SK Sturm Graz,,,4441,Wolfsberger AC,1dd105bdbe24f5239745a31efe20cef7ad08ab7a81989b1c4c75f013e82c401a,2:1,2018/19,17:00,6377
377,ÖFB-Cup,Sa. 21.07.2018,1.Runde,Heiko Vogel,3-5-2 flach,122,SK Sturm Graz,,,18291,ASV Siegendorf,dbc92277a29832f0d89a49c6327e41032f6e00649a8736ae61788e1e0a931bae,0:2,2018/19,16:30,1000
378,ÖFB-Cup,Mi. 26.09.2018,2.Runde,Heiko Vogel,5-4-1 flach,122,SK Sturm Graz,,,14,FK Austria Wien,dac5c8cd3abc27d3ffe94c6901af7231780326ae2356bebcc07ee8637cc6b2cd,2:0,2018/19,20:45,8900
379,Bundesliga Europa League-Play-off,Do. 30.05.2019,Finale - Hinspiel,Roman Mählich,4-1-4-1,122,SK Sturm Graz,,,170,SK Rapid Wien,d8805a88f44c2608787c7ee2009447d20e7d6cf6861f388eda7bea3e4b716d27,1:2,2018/19,17:00,0
380,Bundesliga Europa League-Play-off,So. 02.06.2019,Finale - Rückspiel,,,170,SK Rapid Wien,Roman Mählich,4-1-4-1,122,SK Sturm Graz,669b256c3499cdf0e6ea9f8454007c9d167e171432ba95cbb0720bb5181fe99e,0:1,2018/19,17:00,9300
381,Europa League,Do. 20.09.2018,Gruppe G,,,232,Spartak Moskau,Goran Djuricin,4-2-3-1 ,170,SK Rapid Wien,c5429d9c8e1a8132029a2dc3f20a20a591d6f851a02434f67676a7a9dd7d3720,2:0,2018/19,18:55,21400
382,Europa League,Do. 04.10.2018,Gruppe G,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,,,124,Glasgow Rangers,d501ed4a1b1bcb7f24f93b4fda4d6d66196f46b8ec1f4c52fba014014fd0af34,3:1,2018/19,21:00,47543
383,Europa League,Do. 25.10.2018,Gruppe G,Dietmar Kühbauer,4-1-4-1,170,SK Rapid Wien,,,1050,FC Villarreal,695ce316e4afb4ff6b2dfcf6efbc107b4c1690f569462faca983c8740d3f4a87,5:0,2018/19,21:00,14158
384,Europa League,Do. 08.11.2018,Gruppe G,,,1050,FC Villarreal,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,38f0feace569108c6f30b41ef70678eeaeff2e8c62a3721de388cd8f8734ff84,0:0,2018/19,18:55,22100
385,Europa League,Do. 29.11.2018,Gruppe G,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,,,232,Spartak Moskau,adcecca9f65c06c81e19b648e95890423d264675f429d8c9085b789c88926635,1:2,2018/19,16:50,20739
386,Europa League,Do. 13.12.2018,Gruppe G,,,124,Glasgow Rangers,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,746e76049cbdd45c310721bb348cb4bd11484ebcc005554959c2ca18d5ec0326,1:0,2018/19,18:55,23850
387,Europa League,Do. 14.02.2019,Zwischenrunde - Hinspiele,,,46,Inter Mailand,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,4b5ab666874de1d7244663a6da57d60649991bf0edae859b33f8c0ac43b5f27e,0:1,2018/19,18:55,23850
388,Europa League,Do. 21.02.2019,Zwischenrunde - Rückspiele,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,,,46,Inter Mailand,e57216fd0a086b38574f63ce0874af643969f4e1905b2c1d7a51377a999a0bef,4:0,2018/19,21:00,32158
389,Europa League Qualifikation,Do. 09.08.2018,3.Runde Hinspiele,Goran Djuricin,4-2-3-1 ,170,SK Rapid Wien,,,540,Slovan Bratislava,d4d3996f67ae04f40d3a60971164965b0a2b36f3be6de3732e45ed6cf2afa86f,2:1,2018/19,21:05,9563
390,Europa League Qualifikation,Do. 16.08.2018,3.Runde Rückspiele,,,540,Slovan Bratislava,Goran Djuricin,4-2-3-1 ,170,SK Rapid Wien,baf516622ebeefbb5ff4b225efc518b0d8495e3b0eccce5df9707870d36ef045,4:0,2018/19,20:30,17800
391,Europa League Qualifikation,Do. 23.08.2018,Qualifikationsrunde - Hinspiele,,,301,FCSB,Goran Djuricin,4-2-3-1 ,170,SK Rapid Wien,44999c49fac57af1d1272a6734b8c28f1b88ba577693882992071fa144d85db7,3:1,2018/19,20:30,19300
392,Europa League Qualifikation,Do. 30.08.2018,Qualifikationsrunde - Rückspiele,Goran Djuricin,4-2-3-1 ,170,SK Rapid Wien,,,301,FCSB,ec53dbd91ed51ff4e6ac3066670a7ecadb5d87b4d3a509754613a42f137c27aa,2:1,2018/19,20:30,31274
393,Bundesliga,So. 29.07.2018,1,Goran Djuricin,4-2-3-1 ,170,SK Rapid Wien,,,503,FC Admira Wacker Mödling,e92c29f64c838f1d46e62a2bace739d7b6b3cace464bbd995ae8623459237312,0:3,2018/19,17:00,5200
394,Bundesliga,Sa. 04.08.2018,2,,,3551,SC Rheindorf Altach,Goran Djuricin,4-2-3-1 ,170,SK Rapid Wien,55eee0513c88b01ba40c4f8ec029ee9e146738a9bfb99ca863811bd69374b578,1:1,2018/19,17:00,15200
395,Bundesliga,So. 12.08.2018,3,,,4441,Wolfsberger AC,Goran Djuricin,4-2-3-1 ,170,SK Rapid Wien,60d1b6a8597ffa1e14d6801703abbcd8e7371d43bcda535b52684bb03c11af92,0:0,2018/19,17:00,14800
396,Bundesliga,So. 19.08.2018,4,Goran Djuricin,4-2-3-1 ,170,SK Rapid Wien,,,413,LASK,402688b6426623b821939090312bd5e4070c964081b013f55d0213ee1a9c2f6d,2:1,2018/19,17:00,5864
397,Bundesliga,So. 26.08.2018,5,,,2444,FC Wacker Innsbruck,Goran Djuricin,4-2-3-1 ,170,SK Rapid Wien,0c2b28d8eb7418492d1bbdd7c2ed170d8986db97b42bfa7bf52719a82521f1bc,2:1,2018/19,17:00,17400
398,Bundesliga,So. 02.09.2018,6,Goran Djuricin,4-2-3-1 ,170,SK Rapid Wien,,,122,SK Sturm Graz,950968b8ff33fc4a62bf8ba97aa3679574b4288c3687871a4407ed6ce34a0d1d,1:1,2018/19,17:00,14487
399,Bundesliga,So. 16.09.2018,7,,,14,FK Austria Wien,Goran Djuricin,4-2-3-1 ,170,SK Rapid Wien,4a12785834f637a74d27c4a4a46cb25ebfc1b18d21868913115307122c058c2b,0:1,2018/19,17:00,26000
400,Bundesliga,So. 23.09.2018,8,Goran Djuricin,4-2-3-1 ,170,SK Rapid Wien,,,409,Red Bull Salzburg,3fc867d8a152c56d5ffc3d00e4f5f47db0ab85406a3fe4c9a36151aad14a4cb6,2:1,2018/19,17:00,15973
401,Bundesliga,Sa. 29.09.2018,9,,,2662,SKN St. Pölten,Goran Djuricin,4-2-3-1 ,170,SK Rapid Wien,2906ea653f6aa2cd87c8db8ae0649ef0bf7aaa73c024b900168dcb5309edff14,0:2,2018/19,17:00,15800
402,Bundesliga,So. 07.10.2018,10,,,856,SV Mattersburg,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,02652338957f30259e0430859d2583dbcd335e36911ab076fdeef40f3cd11cf3,1:0,2018/19,14:30,18200
403,Bundesliga,Sa. 20.10.2018,11,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,,,4467,TSV Hartberg,173679cd413b32ed09ac743863604a104bacebe020f77357d97b2285bf2e9b25,3:0,2018/19,17:00,5024
404,Bundesliga,So. 28.10.2018,12,,,503,FC Admira Wacker Mödling,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,e935720fe3080069fcf9c26e3ccdfed9d8d1b2146c31ee7acc11dc88562ae1d5,2:0,2018/19,14:30,14600
405,Bundesliga,So. 04.11.2018,13,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,,,3551,SC Rheindorf Altach,07f99eb8f266d5f6bea50dc7391b7bc65ab013efb8fffe56dea8ded6a5c92191,2:2,2018/19,17:00,5038
406,Bundesliga,So. 11.11.2018,14,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,,,4441,Wolfsberger AC,4c0a7a305e6cea4e8c3f090cd3af2c9c7262658798cb3af199d20101f5c4aee3,3:1,2018/19,14:30,5444
407,Bundesliga,So. 25.11.2018,15,,,413,LASK,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,a41c5d177971988652ba33ecf1aea9e72252026e6c4a289ae506e4344d00910f,0:1,2018/19,17:00,17600
408,Bundesliga,So. 02.12.2018,16,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,,,2444,FC Wacker Innsbruck,8a1e08f8f5436dcffb4c8d00e6c295a855c9fd1477204ba2dfeb919058498b03,0:1,2018/19,14:30,7665
409,Bundesliga,So. 09.12.2018,17,,,122,SK Sturm Graz,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,7a472626d6bf6017df3dc513fd931b76adb1d8fa55b3a5033ac8c358aa411810,0:0,2018/19,17:00,17700
410,Bundesliga,So. 16.12.2018,18,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,,,14,FK Austria Wien,c8e462c25643ae79aab88fe090f742f4c8bad250e9e9e82b1aa6ab9632761c14,6:1,2018/19,17:00,16582
411,Bundesliga,So. 24.02.2019,19,,,409,Red Bull Salzburg,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,91f38be70a8d6aca1bd5a18d6c97ac5af232c4f97113d259570b8001b76ba569,2:0,2018/19,17:00,19440
412,Bundesliga,Sa. 02.03.2019,20,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,,,2662,SKN St. Pölten,41462343bf3c258ccadf78b2a3d3a0d2e81b6754f1011208aed22a834f16d98d,0:4,2018/19,17:00,7195
413,Bundesliga,So. 10.03.2019,21,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,,,856,SV Mattersburg,1e2807cf6e7c2730ecd70f2e2574cc9a38ae2b9632742701dddb35cb0619c511,2:1,2018/19,17:00,10200
414,Bundesliga,So. 17.03.2019,22,,,4467,TSV Hartberg,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,318550753eda05bcdd801665d75179c857e974fb05f62f38e850345d1b7d0e06,2:2,2018/19,17:00,19200
415,Bundesliga,Sa. 30.03.2019,23,,,503,FC Admira Wacker Mödling,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,46812ab76ec26e5d51232f5482af65e7ea3cea717abd1b46c7c593bc674b2975,3:0,2018/19,17:00,11600
416,Bundesliga,Sa. 06.04.2019,24,Dietmar Kühbauer,?,170,SK Rapid Wien,,,2444,FC Wacker Innsbruck,3a8c9519b9cb621e8054e9cb346b9433aa0e18459f9247b29075040cf74b4e4e,0:2,2018/19,17:00,7413
417,Bundesliga,Sa. 13.04.2019,25,,,856,SV Mattersburg,Dietmar Kühbauer,?,170,SK Rapid Wien,90d33d3bae8378f922ca4d059811693fe4f98e3e47b3e1bc8b7ea823ad4124bf,2:1,2018/19,17:00,12300
418,Bundesliga,Sa. 20.04.2019,26,Dietmar Kühbauer,?,170,SK Rapid Wien,,,3551,SC Rheindorf Altach,32e9d946c2163a45a34ca81a8b716d072f489dc089a425f3f4cde483c3bb9a33,2:2,2018/19,17:00,5912
419,Bundesliga,Di. 23.04.2019,27,Dietmar Kühbauer,?,170,SK Rapid Wien,,,4467,TSV Hartberg,5702ef000f5bedb71df45e0199de31838cbea5c3424882aa5e7e953393870163,2:4,2018/19,19:00,4000
420,Bundesliga,Sa. 27.04.2019,28,,,4467,TSV Hartberg,Dietmar Kühbauer,?,170,SK Rapid Wien,77c155b4a6e51459b235b4af3cc04df5e1966fb8cb3b892a6870e6eb8fdaba2f,3:4,2018/19,17:00,13100
421,Bundesliga,Sa. 04.05.2019,29,Dietmar Kühbauer,?,170,SK Rapid Wien,,,503,FC Admira Wacker Mödling,fef1673a2388c7918b18c30cbbb6c37a974209530f73c722af87521a6e07e6fd,3:4,2018/19,17:00,3800
422,Bundesliga,Sa. 11.05.2019,30,,,2444,FC Wacker Innsbruck,Dietmar Kühbauer,?,170,SK Rapid Wien,3b4ead15b43cbb1e48cb45ccd967926f5f21960419b018182019e32a337b0fe8,1:0,2018/19,17:00,13800
423,Bundesliga,Sa. 18.05.2019,31,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,,,856,SV Mattersburg,7e9ac23da1f04c3d276cb587c38a1c0ce826724ac33636a727c7591c03e663a3,1:0,2018/19,17:00,4200
424,Bundesliga,Sa. 25.05.2019,32,,,3551,SC Rheindorf Altach,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,431a763019a6d490b94dc012a785d511155da6d9b7a7ee1795791c1f6000b77d,1:2,2018/19,17:00,13500
425,ÖFB-Cup,Fr. 20.07.2018,1.Runde,Goran Djuricin,4-2-3-1 ,170,SK Rapid Wien,,,2235,FC Kufstein,66733abbb54b893a6d8ccf6db89f31796eb0978cef30177ffec239be8e84a0c3,0:5,2018/19,20:20,2000
426,ÖFB-Cup,Mi. 26.09.2018,2.Runde,Goran Djuricin,4-2-3-1 ,170,SK Rapid Wien,,,856,SV Mattersburg,f8afc2ee71b4187917a1c32ce26982f270d281c808a67e8754e13183f623c816,4:5  n.E.,2018/19,18:30,5300
427,ÖFB-Cup,Mi. 31.10.2018,Achtelfinale,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,,,4441,Wolfsberger AC,c8fd214a09fac2cf83555032555d2dd037b5391ff73a40c6aca4768af6e19c85,0:3,2018/19,18:00,3755
428,ÖFB-Cup,So. 17.02.2019,Viertelfinale,,,4467,TSV Hartberg,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,168196f2b322187b269e2987e4d6ed1f9b05e4e7d5513a92f64f8735de2bf66a,5:2,2018/19,17:15,12700
429,ÖFB-Cup,Mi. 03.04.2019,Halbfinale,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,,,413,LASK,509eb7bbafe1c59b482ea39a81de9762fa72542f60b1303b5a50aa1e1c48029a,4:5  n.E.,2018/19,20:30,6087
430,ÖFB-Cup,Mi. 01.05.2019,Finale,Dietmar Kühbauer,4-3-3 defensiv,170,SK Rapid Wien,,,409,Red Bull Salzburg,fd4e2680aa9ec80676ef075d3dc00dfbf35bba9de3535bbb1d5a41153f4232ff,2:0,2018/19,16:30,24200
431,Bundesliga Europa League-Play-off,Di. 28.05.2019,Halbfinale,,,856,SV Mattersburg,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,2994bdb7a5a27d9d0d0cf1d902d662b6396b0ef5ba0169da82e5c37bf04248ea,2:0,2018/19,19:00,10600
432,Bundesliga Europa League-Play-off,Do. 30.05.2019,Finale - Hinspiel,,,122,SK Sturm Graz,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,d8805a88f44c2608787c7ee2009447d20e7d6cf6861f388eda7bea3e4b716d27,1:2,2018/19,17:00,0
433,Bundesliga Europa League-Play-off,So. 02.06.2019,Finale - Rückspiel,Dietmar Kühbauer,4-2-3-1 ,170,SK Rapid Wien,,,122,SK Sturm Graz,669b256c3499cdf0e6ea9f8454007c9d167e171432ba95cbb0720bb5181fe99e,0:1,2018/19,17:00,9300
434,Europa League Qualifikation,Do. 26.07.2018,2.Runde Hinspiele,Michael Horvath,4-4-2 doppel 6,503,FC Admira Wacker Mödling,,,208,ZSKA Sofia,95390c9fd9a87d140b51fabf152aea464f5061dd8d6014d04343f4839a7225a6,3:0,2018/19,19:00,8000
435,Europa League Qualifikation,Do. 02.08.2018,2.Runde Rückspiele,,,208,ZSKA Sofia,Ernst Baumeister,4-5-1,503,FC Admira Wacker Mödling,4fa3c9964e16a24ef8918acac82d6a1fe6551196bbe605e68fc7392c8d5c3d0b,1:3,2018/19,19:00,2400
436,Bundesliga,So. 29.07.2018,1,,,170,SK Rapid Wien,Ernst Baumeister,4-3-1-2,503,FC Admira Wacker Mödling,e92c29f64c838f1d46e62a2bace739d7b6b3cace464bbd995ae8623459237312,0:3,2018/19,17:00,5200
437,Bundesliga,So. 05.08.2018,2,Ernst Baumeister,4-5-1,503,FC Admira Wacker Mödling,,,4467,TSV Hartberg,2f50180549f1b0239e9dad525df2f44f95a61fc272fa3b56fec389acc6c355ea,0:1,2018/19,17:00,3146
438,Bundesliga,So. 12.08.2018,3,,,413,LASK,Ernst Baumeister,4-5-1,503,FC Admira Wacker Mödling,72549bb2cb2388b5548caefb6c03e0b2170b8f4c038655097853562de8827966,0:1,2018/19,17:00,1850
439,Bundesliga,So. 19.08.2018,4,Ernst Baumeister,4-4-2 doppel 6,503,FC Admira Wacker Mödling,,,14,FK Austria Wien,8047fbc54b2fd842fedc5b16cd539becd0d8c6542162106c395e01c18955fdb6,4:0,2018/19,17:00,10055
440,Bundesliga,So. 26.08.2018,5,,,856,SV Mattersburg,Ernst Baumeister,4-5-1,503,FC Admira Wacker Mödling,cd6a7f66012f656fa20b340a75acf1beda1a9198bdbe24339abbb7ca765f692b,0:0,2018/19,17:00,3400
441,Bundesliga,So. 02.09.2018,6,Ernst Baumeister,4-1-4-1,503,FC Admira Wacker Mödling,,,409,Red Bull Salzburg,5f2e520f501d371a7046ec4d0789f3311315127ef3c80ebe6e00fb6653509aa0,3:1,2018/19,17:00,6489
442,Bundesliga,Sa. 15.09.2018,7,,,122,SK Sturm Graz,Ernst Baumeister,4-5-1,503,FC Admira Wacker Mödling,38324fac6dbf8faadc2c8f292d1cdeba66eb2934924e454ffebdb986317f73b1,2:3,2018/19,17:00,2400
443,Bundesliga,So. 23.09.2018,8,Ernst Baumeister,4-5-1,503,FC Admira Wacker Mödling,,,2444,FC Wacker Innsbruck,58fbdf6ecaafa80fb900e07836279e70287e40da91ff38840cf4f1e6bf26fdc8,1:3,2018/19,14:30,3620
444,Bundesliga,Sa. 29.09.2018,9,,,3551,SC Rheindorf Altach,Ernst Baumeister,4-5-1,503,FC Admira Wacker Mödling,2d3e5ad5d8d9e05c9200e1e2267b1daa5f2fa1b0c0d037549ebd8531051008b1,2:4,2018/19,17:00,1600
445,Bundesliga,Sa. 06.10.2018,10,Ernst Baumeister,4-5-1,503,FC Admira Wacker Mödling,,,2662,SKN St. Pölten,f8fb7bf0d68b77954edc540c5ea179c7fc9886ffcab0bc58156e8e8c9c520a7f,0:0,2018/19,17:00,3187
446,Bundesliga,So. 21.10.2018,11,,,4441,Wolfsberger AC,Ernst Baumeister,4-5-1,503,FC Admira Wacker Mödling,fd5f90ef4864429f1d4f80d88f463838e756cde2c5056467c22338ff5c33ec8d,0:0,2018/19,14:30,1700
447,Bundesliga,So. 28.10.2018,12,Ernst Baumeister,4-5-1,503,FC Admira Wacker Mödling,,,170,SK Rapid Wien,e935720fe3080069fcf9c26e3ccdfed9d8d1b2146c31ee7acc11dc88562ae1d5,2:0,2018/19,14:30,14600
448,Bundesliga,Sa. 03.11.2018,13,,,4467,TSV Hartberg,Reiner Geyer,3-4-3 flach,503,FC Admira Wacker Mödling,96db2df9af0804b31070404122cecbaf4fdebbe3cb03e8e910e3dde2a77d0d15,2:3,2018/19,17:00,1900
449,Bundesliga,Sa. 10.11.2018,14,Reiner Geyer,3-4-3 flach,503,FC Admira Wacker Mödling,,,413,LASK,216213b576098316a065531bd86652ebb66e90577f663485a319dafe65da1fcd,5:1,2018/19,17:00,4873
450,Bundesliga,Sa. 24.11.2018,15,,,14,FK Austria Wien,Reiner Geyer,4-3-1-2,503,FC Admira Wacker Mödling,90bed415edfafdab883baf84721575e8102e81e6716c27112580bc678099f7d8,1:2,2018/19,17:00,2857
451,Bundesliga,Sa. 01.12.2018,16,Reiner Geyer,3-5-2,503,FC Admira Wacker Mödling,,,856,SV Mattersburg,840d46c5fdb249ca2afbb2aa1f4607fc1296cf134d1af572b542f176993aadf0,2:2,2018/19,17:00,1550
452,Bundesliga,Sa. 08.12.2018,17,,,409,Red Bull Salzburg,Reiner Geyer,5-3-2,503,FC Admira Wacker Mödling,297c8ecb78a5b13fb1142ddab50bc8a2d5d602be649acd03e46b31cdbea984dc,2:2,2018/19,17:00,1900
453,Bundesliga,Sa. 15.12.2018,18,Reiner Geyer,5-4-1 flach,503,FC Admira Wacker Mödling,,,122,SK Sturm Graz,1e3f2456feb5decaa5ce834590aaa06694301a74e71107a5eb46c4666971c645,3:0,2018/19,17:00,7048
454,Bundesliga,Sa. 23.02.2019,19,,,2444,FC Wacker Innsbruck,Reiner Geyer,3-4-1-2,503,FC Admira Wacker Mödling,337cf5dc8c5d9a2b24b6b91e2672bdf0938229a6f557b60f0d9cf245ad028524,3:0,2018/19,17:00,1957
455,Bundesliga,Sa. 02.03.2019,20,Reiner Geyer,3-4-3 flach,503,FC Admira Wacker Mödling,,,3551,SC Rheindorf Altach,91c5bd3d08dc8448f30c45e3352ac327a66ea1800817d108d223651cd52f5a3e,0:1,2018/19,17:00,3618
456,Bundesliga,So. 10.03.2019,21,,,2662,SKN St. Pölten,Reiner Geyer,?,503,FC Admira Wacker Mödling,e0e3df5d0be87d8d0c27f56ce34e5c2f1523cae686995db13d3f3780550b6b82,3:2,2018/19,17:00,2350
457,Bundesliga,So. 17.03.2019,22,Reiner Geyer,?,503,FC Admira Wacker Mödling,,,4441,Wolfsberger AC,3310cbec57ae9cb9b385e6514e20313b7b99eafd413282684fbac409be9a57f6,2:2,2018/19,17:00,4488
458,Bundesliga,Sa. 30.03.2019,23,Reiner Geyer,3-5-2,503,FC Admira Wacker Mödling,,,170,SK Rapid Wien,46812ab76ec26e5d51232f5482af65e7ea3cea717abd1b46c7c593bc674b2975,3:0,2018/19,17:00,11600
459,Bundesliga,Sa. 06.04.2019,24,,,3551,SC Rheindorf Altach,Reiner Geyer,?,503,FC Admira Wacker Mödling,5120ed71f5df41f70364f934480a804aec41e633990770fc2c061b59916158f3,1:1,2018/19,17:00,1850
460,Bundesliga,Sa. 13.04.2019,25,Reiner Geyer,?,503,FC Admira Wacker Mödling,,,2444,FC Wacker Innsbruck,e12ea865fa44a1d3f47f643b46fa956c3c9f81efa462fac3ac1f8a0b4846e090,1:3,2018/19,17:00,2363
461,Bundesliga,Sa. 20.04.2019,26,,,4467,TSV Hartberg,Reiner Geyer,?,503,FC Admira Wacker Mödling,de8fbab18f799f85aad3fa6e4508b43170229a4af4e0a680ee61c87408744bf5,2:1,2018/19,17:00,1900
462,Bundesliga,Di. 23.04.2019,27,,,856,SV Mattersburg,Reiner Geyer,?,503,FC Admira Wacker Mödling,bb7b02ac2cbcf0c9e30044033a61b1fcbb4a7259911428a51ad49451265bb18d,0:2,2018/19,19:00,1600
463,Bundesliga,Sa. 27.04.2019,28,Reiner Geyer,?,503,FC Admira Wacker Mödling,,,856,SV Mattersburg,bed2469db632aac37560fe2e326103b54cd1b62fcd1288a70198865c6fe47529,1:1,2018/19,17:00,1800
464,Bundesliga,Sa. 04.05.2019,29,,,170,SK Rapid Wien,Reiner Geyer,?,503,FC Admira Wacker Mödling,fef1673a2388c7918b18c30cbbb6c37a974209530f73c722af87521a6e07e6fd,3:4,2018/19,17:00,3800
465,Bundesliga,Sa. 11.05.2019,30,Reiner Geyer,?,503,FC Admira Wacker Mödling,,,3551,SC Rheindorf Altach,58f6bb1865ad33ac9a2760a68596e5f32e2e0b399e19ba2a30dfc6d5b1d97d9e,2:2,2018/19,17:00,3508
466,Bundesliga,Sa. 18.05.2019,31,,,2444,FC Wacker Innsbruck,Reiner Geyer,3-5-2,503,FC Admira Wacker Mödling,4e3ca0a8bd89e2c671d8b835f6b8c230768db81fef246145df553b6d4e67b587,3:2,2018/19,17:00,3850
467,Bundesliga,Sa. 25.05.2019,32,Reiner Geyer,4-3-3 defensiv,503,FC Admira Wacker Mödling,,,4467,TSV Hartberg,88c8e4e9126d2ea1fa47d9763aca00f66a1132aeebd7fa74659972fa1a06368c,3:1,2018/19,17:00,3873
468,ÖFB-Cup,Fr. 20.07.2018,1.Runde,Ernst Baumeister,4-5-1,503,FC Admira Wacker Mödling,,,9114,SC Neusiedl/See,d97a92f564e7dffff4add58ab4988ec38b839c4048b46a98b44a2c8b94645c89,1:0,2018/19,19:00,800
